prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,sample_ix,seg_ix,p_system,p_user,p_cot,p_assistant,prob
0,proper_tags,32,5,20,0.0,system,29.0,32,0.0,0.009564251964586278,0.979895025614187,0.010540717168546758,5.252680199864284e-09,0.010540717168546758
0,proper_tags,33,-,12,0.0,system,30.0,33,0.0,0.1361645552878691,0.8565171950190386,0.007310697546870908,7.5521462214524654e-06,0.007310697546870908
0,proper_tags,34,10,702,0.0,system,31.0,34,0.0,0.002096663939675322,0.9955734900676865,0.00232973637362781,1.096190104532667e-07,0.00232973637362781
0,proper_tags,35,-,12,0.0,system,32.0,35,0.0,0.04280574987292547,0.3471319519673314,0.6100622544834085,4.3676334637743726e-08,0.6100622544834085
0,proper_tags,36,01,2290,0.0,system,33.0,36,0.0,0.005559664216270819,0.9930497110010659,0.0013906188564040912,5.92625892421266e-09,0.0013906188564040912
0,proper_tags,37,"

",279,0.0,system,34.0,37,0.0,0.0004597816996654739,0.4038755366932621,0.5956646369374905,4.4669581922981645e-08,0.5956646369374905
0,proper_tags,38,Reason,30377,0.0,system,35.0,38,0.0,0.1378812870390228,0.529263817368917,0.33284723376233033,7.661829729898156e-06,0.33284723376233033
0,proper_tags,39,ing,289,0.0,system,36.0,39,0.0,0.029253769044422236,0.9544646925827861,0.016281289661824388,2.4871096744163194e-07,0.016281289661824388
0,proper_tags,40,:,25,0.0,system,37.0,40,0.0,0.04519181947777846,0.4769093000684884,0.47789879237158706,8.808214613494719e-08,0.47789879237158706
0,proper_tags,41, medium,14093,0.0,system,38.0,41,0.0,0.0511245625247091,0.321196547798608,0.6276781490408021,7.406358808613684e-07,0.6276781490408021
0,proper_tags,42,"

",279,0.0,system,39.0,42,0.0,0.019590434439955957,0.570440281724044,0.40996910379706064,1.8003893934957468e-07,0.40996910379706064
0,proper_tags,43,#,2,0.0,system,40.0,43,0.0,0.01713887244231879,0.031211992329488427,0.951641741454744,7.393773448714745e-06,0.951641741454744
0,proper_tags,44, Valid,13888,0.0,system,41.0,44,0.0,0.037348690298410994,0.09724359280443193,0.8654028690093081,4.847887848958708e-06,0.8654028690093081
0,proper_tags,45, channels,18403,0.0,system,42.0,45,0.0,0.003606362792559873,0.06535957681337055,0.93053732176725,0.0004967386268196287,0.93053732176725
0,proper_tags,46,:,25,0.0,system,43.0,46,0.0,0.002810345029287696,0.08570860423540551,0.9114686810809041,1.2369654402689126e-05,0.9114686810809041
0,proper_tags,47, analysis,8450,0.0,system,44.0,47,0.0,0.00018909736135948758,0.00041549320519169167,0.9993893132418684,6.096191580520796e-06,0.9993893132418684
0,proper_tags,48,",",11,0.0,system,45.0,48,0.0,0.00022090412833596827,0.0002952148624444323,0.9994728206633794,1.1060345840180074e-05,0.9994728206633794
0,proper_tags,49, commentary,49159,0.0,system,46.0,49,0.0,0.009585787283889133,0.0008293235543494894,0.9895756080695661,9.281092195207994e-06,0.9895756080695661
0,proper_tags,50,",",11,0.0,system,47.0,50,0.0,0.06005713744455209,0.9068922360539082,0.033050626013517846,4.880217865453185e-10,0.033050626013517846
0,proper_tags,51, final,1721,0.0,system,48.0,51,0.0,0.0008420825869776319,1.3404976255409504e-05,0.9991029466779199,4.156575884701098e-05,0.9991029466779199
0,proper_tags,52,.,13,0.0,system,49.0,52,0.0,0.0016562762459134523,0.0005474631211754151,0.9976824588884113,0.00011380174449981056,0.9976824588884113
0,proper_tags,53, Channel,21030,0.0,system,50.0,53,0.0,0.034463325474194,0.8239415958871408,0.14129240284765643,0.00030267579100860294,0.14129240284765643
0,proper_tags,54, must,2804,0.0,system,51.0,54,0.0,0.04596438160909555,0.5106496974245718,0.44334998422097366,3.593674535892226e-05,0.44334998422097366
0,proper_tags,55, be,413,0.0,system,52.0,55,0.0,0.0015981097713785952,0.9327363309310981,0.0656655586994309,5.980925543873191e-10,0.0656655586994309
0,proper_tags,56, included,7360,0.0,system,53.0,56,0.0,0.0046640700962186765,0.03586590314060881,0.9588206392798385,0.0006493874833340447,0.9588206392798385
0,proper_tags,57, for,395,0.0,system,54.0,57,0.0,0.0003589494558307446,0.0014830753352452683,0.9981300113463388,2.7963862585153245e-05,0.9981300113463388
0,proper_tags,58, every,1753,0.0,system,55.0,58,0.0,0.0009976225553978192,0.24279563304346036,0.7562038693381052,2.8750630366423457e-06,0.7562038693381052
0,proper_tags,59, message,3176,0.0,system,56.0,59,0.0,0.0010567945716206256,0.00034908413270207784,0.9984319970383082,0.0001621242573690135,0.9984319970383082
0,proper_tags,60,.,13,0.0,system,57.0,60,0.0,0.00019041635853780283,0.0007203029854071961,0.9990069139502031,8.236670585184621e-05,0.9990069139502031
0,proper_tags,61,<|end|>,200007,,,,61,,0.008336610336206751,0.0012605246511438158,0.9899103771194382,0.0004924878932112967,0.9899103771194382
0,proper_tags,62,<|start|>,200006,,,,62,,0.01856871738753139,0.0038838009065973855,0.9765470401082198,0.0010004415976513062,0.9765470401082198
0,proper_tags,63,user,1428,,,,63,,0.0024331718676410827,0.024357328727148183,0.9731300104742846,7.948893092613965e-05,0.9731300104742846
0,proper_tags,64,<|message|>,200008,,,,64,,0.0003039192848852974,0.1835366805799248,0.8161485198146772,1.0880320512753081e-05,0.8161485198146772
0,proper_tags,65,Hi,12194,1.0,user,1.0,65,1.0,1.2094541895368367e-05,0.9999833933574134,4.512097097988064e-06,3.5931937775192025e-12,4.512097097988064e-06
0,proper_tags,66,!,0,1.0,user,2.0,66,1.0,4.2657845181237126e-05,0.9999565305481884,8.11602842835282e-07,3.787473504609479e-12,8.11602842835282e-07
0,proper_tags,67, I'm,5477,1.0,user,3.0,67,1.0,4.0506293379528965e-05,0.9996451421387458,0.0003143494285028113,2.1393717532374356e-09,0.0003143494285028113
0,proper_tags,68, designing,35623,1.0,user,4.0,68,1.0,1.7471076016239116e-05,0.9999787207945572,3.808087926068465e-06,4.15006608822135e-11,3.808087926068465e-06
0,proper_tags,69, a,261,1.0,user,5.0,69,1.0,0.00014604727898175508,0.9992334465068178,0.0006205044405973519,1.773603082567137e-09,0.0006205044405973519
0,proper_tags,70, M,391,1.0,user,6.0,70,1.0,5.375384723346458e-05,0.9999443880193732,1.8580710146748876e-06,6.23787267801879e-11,1.8580710146748876e-06
0,proper_tags,71,ATS,42222,1.0,user,7.0,71,1.0,7.639358096852086e-05,0.999922364705594,1.2401575649936258e-06,1.5558723982940397e-09,1.2401575649936258e-06
0,proper_tags,72, experiment,12527,1.0,user,8.0,72,1.0,1.100812029636385e-05,0.999986288063901,2.702871980599117e-06,9.438219745926472e-10,2.702871980599117e-06
0,proper_tags,73, to,316,1.0,user,9.0,73,1.0,6.704742786929022e-05,0.9999204294894769,1.252305185783476e-05,3.079586651014211e-11,1.252305185783476e-05
0,proper_tags,74, discuss,5381,1.0,user,10.0,74,1.0,1.7583808076268545e-05,0.9999817037899118,7.122503332172919e-07,1.5167875213924571e-10,7.122503332172919e-07
0,proper_tags,75, with,483,1.0,user,11.0,75,1.0,5.0517323227793764e-05,0.9999404951814839,8.987381130203895e-06,1.1415812825951486e-10,8.987381130203895e-06
0,proper_tags,76, Ne,4475,1.0,user,12.0,76,1.0,5.9699632192813147e-05,0.9999147090863358,2.558978281312378e-05,1.4986583923170979e-09,2.558978281312378e-05
0,proper_tags,77,el,296,1.0,user,13.0,77,1.0,9.455871013837987e-05,0.9999023937119343,3.0472377764744584e-06,3.401508296227798e-10,3.0472377764744584e-06
0,proper_tags,78,.,13,1.0,user,14.0,78,1.0,0.00030158814373677773,0.9996825016711363,1.5909692322955813e-05,4.928040079098937e-10,1.5909692322955813e-05
0,proper_tags,79, I,357,1.0,user,15.0,79,1.0,4.5780866826980406e-05,0.9999259245271983,2.8294575780273232e-05,3.0194510400415226e-11,2.8294575780273232e-05
0,proper_tags,80, want,1682,1.0,user,16.0,80,1.0,0.00011324787606221849,0.9998568471586315,2.9904795991702863e-05,1.6931471627308966e-10,2.9904795991702863e-05
0,proper_tags,81, to,316,1.0,user,17.0,81,1.0,0.0003861778526398854,0.9996123419713435,1.4788558979266212e-06,1.3201188367082362e-09,1.4788558979266212e-06
0,proper_tags,82, know,1761,1.0,user,18.0,82,1.0,5.855392722752465e-05,0.999939266402353,2.179631378302466e-06,3.904099665618346e-11,2.179631378302466e-06
0,proper_tags,83, whether,5588,1.0,user,19.0,83,1.0,2.9359768264845704e-05,0.9999639186315095,6.721545891703352e-06,5.4334116314537566e-11,6.721545891703352e-06
0,proper_tags,84, a,261,1.0,user,20.0,84,1.0,0.00876030418370217,0.990054707171872,0.0011827661917800855,2.2224526457087374e-06,0.0011827661917800855
0,proper_tags,85, permission,14158,1.0,user,21.0,85,1.0,0.00015569144928747274,0.9998296507298294,1.453579216040583e-05,1.220287226210764e-07,1.453579216040583e-05
0,proper_tags,86, sentence,21872,1.0,user,22.0,86,1.0,0.001382500860294311,0.9977622874423104,0.0002874655439674837,0.0005677461534277202,0.0002874655439674837
0,proper_tags,87, changes,6629,1.0,user,23.0,87,1.0,5.7322943163932545e-05,0.9999374316889909,5.21224627753463e-06,3.312156755538852e-08,5.21224627753463e-06
0,proper_tags,88, how,1495,1.0,user,24.0,88,1.0,0.00038372638982161935,0.9995908926505178,2.5188811425422083e-05,1.921482352720647e-07,2.5188811425422083e-05
0,proper_tags,89, a,261,1.0,user,25.0,89,1.0,0.0018712769531006098,0.9930420609070999,0.0045257090554777744,0.0005609530843218467,0.0045257090554777744
0,proper_tags,90, model,2359,1.0,user,26.0,90,1.0,0.00015535224011579174,0.999815313211873,2.4523809370682104e-05,4.810738640588573e-06,2.4523809370682104e-05
0,proper_tags,91, represents,18627,1.0,user,27.0,91,1.0,0.009481428878803282,0.798334773937512,0.04317122732816326,0.14901256985552144,0.04317122732816326
0,proper_tags,92, an,448,1.0,user,28.0,92,1.0,0.00852648362165481,0.984255501395537,0.007117620918520842,0.00010039406428757403,0.007117620918520842
0,proper_tags,93, instruction,21179,1.0,user,29.0,93,1.0,0.0015665924974113175,0.9944873879480707,0.0031811743019857287,0.0007648452525323506,0.0031811743019857287
0,proper_tags,94, inside,6772,1.0,user,30.0,94,1.0,0.02369064781017014,0.7494355066364589,0.16279685990655554,0.0640769856468154,0.16279685990655554
0,proper_tags,95, a,261,1.0,user,31.0,95,1.0,0.0005638120121171263,0.9993045623835495,0.00013089508239288127,7.305219404722822e-07,0.00013089508239288127
0,proper_tags,96, webpage,53556,1.0,user,32.0,96,1.0,0.008195518031483605,0.9811724538052142,0.0064601948470873255,0.004171833316214794,0.0064601948470873255
0,proper_tags,97,.,13,1.0,user,33.0,97,1.0,0.0012726563193388996,0.998510847886395,0.00021420026978078888,2.2955244853054232e-06,0.00021420026978078888
0,proper_tags,98, What,4614,1.0,user,34.0,98,1.0,0.00013937037019049153,0.9997310098404194,0.00012960662249243113,1.3166897648229009e-08,0.00012960662249243113
0,proper_tags,99, would,1481,1.0,user,35.0,99,1.0,1.000216716054556e-05,0.9999398159760166,5.0174467444231e-05,7.389378683095057e-09,5.0174467444231e-05
0,proper_tags,100, make,1520,1.0,user,36.0,100,1.0,0.0007201725205639005,0.9980433869195028,0.0012080503501323773,2.8390209800914716e-05,0.0012080503501323773
0,proper_tags,101, the,290,1.0,user,37.0,101,1.0,0.008571891282848142,0.981622665208252,0.009511211167629463,0.000294232341270249,0.009511211167629463
0,proper_tags,102, comparison,19211,1.0,user,38.0,102,1.0,0.001136064217947723,0.971941298512125,0.013073535326410026,0.01384910194351718,0.013073535326410026
0,proper_tags,103, more,945,1.0,user,39.0,103,1.0,0.002582826125434893,0.994759718851394,0.002472866643467122,0.00018458837970384363,0.002472866643467122
0,proper_tags,104, informative,36918,1.0,user,40.0,104,1.0,0.004085288806155862,0.9567533658555324,0.037429955898026286,0.0017313894402854583,0.037429955898026286
0,proper_tags,105, than,1572,1.0,user,41.0,105,1.0,0.0034214585891839443,0.9877952073497008,0.008577819885183574,0.00020551417593165996,0.008577819885183574
0,proper_tags,106, one,1001,1.0,user,42.0,106,1.0,0.0003374941710310402,0.9996550498118357,7.3539599001618545e-06,1.0205723296936149e-07,7.3539599001618545e-06
0,proper_tags,107, before,2254,1.0,user,43.0,107,1.0,0.001358323962599275,0.996477127009278,0.0010465933575814288,0.0011179556705415094,0.0010465933575814288
0,proper_tags,108,-and,17224,1.0,user,44.0,108,1.0,0.04477662820298229,0.937974194467426,0.005657846638784647,0.01159133069080707,0.005657846638784647
0,proper_tags,109,-after,86018,1.0,user,45.0,109,1.0,0.07837814911722132,0.6569323101411587,0.12067597166172778,0.14401356907989213,0.12067597166172778
0,proper_tags,110, plot,12857,1.0,user,46.0,110,1.0,0.0027896541667152843,0.9957337374386294,0.0012767228498595919,0.0001998855447959378,0.0012767228498595919
0,proper_tags,111,?,30,1.0,user,47.0,111,1.0,0.0055384215527494625,0.991076197673196,0.0032598004461491417,0.00012558032790516965,0.0032598004461491417
0,proper_tags,112,<|end|>,200007,,,,112,,0.02209071306118299,0.9076993708202441,0.06731722489710512,0.002892691221467738,0.06731722489710512
0,proper_tags,113,<|start|>,200006,,,,113,,0.0018591572943923874,0.9971070736826863,0.0010288830963932425,4.88592652821729e-06,0.0010288830963932425
0,proper_tags,114,assistant,173781,,,,114,,0.003853024376255591,0.4029700170199654,0.5882921504816787,0.004884808122100266,0.5882921504816787
0,proper_tags,115,<|channel|>,200005,,,,115,,0.0005740568909796557,0.9742659727726518,0.025157880574310527,2.089762057986218e-06,0.025157880574310527
0,proper_tags,116,analysis,35644,,,,116,,0.0003215164596829168,0.008914691057206882,0.9886239556645641,0.0021398368185461623,0.9886239556645641
0,proper_tags,117,<|message|>,200008,,,,117,,1.0205926237293888e-06,0.00012115011918747523,0.9981337684294718,0.0017440608587170196,0.9981337684294718
0,proper_tags,118,The,976,2.0,cot,1.0,118,2.0,8.831529754300376e-10,1.7031083654174635e-08,0.9990532323591723,0.0009467497265910083,0.9990532323591723
0,proper_tags,119, user,1825,2.0,cot,2.0,119,2.0,2.2046961874813192e-08,4.5240125224580133e-07,0.9996042031283668,0.00039532242341897884,0.9996042031283668
0,proper_tags,120, wants,10648,2.0,cot,3.0,120,2.0,5.160797342088342e-08,4.6663212782789136e-06,0.9995639343411211,0.000431347729627121,0.9995639343411211
0,proper_tags,121, to,316,2.0,cot,4.0,121,2.0,5.3060712523571005e-05,0.0008244525902149823,0.9192705627978904,0.07985192389937108,0.9192705627978904
0,proper_tags,122, isolate,79669,2.0,cot,5.0,122,2.0,6.61424031831636e-06,9.825317015234555e-05,0.7150532155119388,0.2848419170775906,0.7150532155119388
0,proper_tags,123, a,261,2.0,cot,6.0,123,2.0,0.006192054376063325,0.0950836325187234,0.6725365580803756,0.22618775502483757,0.6725365580803756
0,proper_tags,124, permission,14158,2.0,cot,7.0,124,2.0,0.000642233153729966,0.9186720575063608,0.07869249450997333,0.001993214829935806,0.07869249450997333
0,proper_tags,125,-related,21408,2.0,cot,8.0,125,2.0,0.0004778387543411362,0.07946970911416834,0.7786343784998775,0.141418073631613,0.7786343784998775
0,proper_tags,126, change,3343,2.0,cot,9.0,126,2.0,0.0009240759936401781,0.004497088701233213,0.13530711884959845,0.8592717164555281,0.13530711884959845
0,proper_tags,127, from,591,2.0,cot,10.0,127,2.0,1.933563210136065e-05,0.0004997956688700797,0.806446921214036,0.19303394748499245,0.806446921214036
0,proper_tags,128, general,5985,2.0,cot,11.0,128,2.0,6.803081077120986e-05,0.0004473855839019692,0.44425736948711375,0.5552272141182131,0.44425736948711375
0,proper_tags,129, effects,9327,2.0,cot,12.0,129,2.0,9.271698866523003e-06,0.0002246355763705126,0.035179722797463106,0.9645863699272997,0.035179722797463106
0,proper_tags,130, of,328,2.0,cot,13.0,130,2.0,9.496030681802719e-05,0.0011826578225105225,0.6061399028497506,0.3925824790209208,0.6061399028497506
0,proper_tags,131, adding,12673,2.0,cot,14.0,131,2.0,0.0007873298726555531,0.0005885166488756727,0.5425179769609708,0.45610617651749796,0.5425179769609708
0,proper_tags,132, text,2201,2.0,cot,15.0,132,2.0,0.029900615294947967,0.12259302305478971,0.7967652993087876,0.05074106234147488,0.7967652993087876
0,proper_tags,133, to,316,2.0,cot,16.0,133,2.0,1.2743908718070023e-05,0.00010178503017236698,0.7182208794703373,0.2816645915907722,0.7182208794703373
0,proper_tags,134, the,290,2.0,cot,17.0,134,2.0,0.0016798647612569124,0.15327721409712558,0.1392952067581667,0.7057477143834509,0.1392952067581667
0,proper_tags,135, conversation,15681,2.0,cot,18.0,135,2.0,0.0061281277701655664,0.07575131592870343,0.3310087781951654,0.5871117781059656,0.3310087781951654
0,proper_tags,136,.,13,2.0,cot,19.0,136,2.0,8.554058509391238e-07,2.9757417422610362e-06,0.1958514925186966,0.8041446763337101,0.1958514925186966
0,proper_tags,137, I,357,2.0,cot,20.0,137,2.0,7.010135275116762e-10,7.823106067561198e-09,0.44530442000025555,0.5546955714756249,0.44530442000025555
0,proper_tags,138, should,1757,2.0,cot,21.0,138,2.0,2.3769082899375837e-09,1.835959608783475e-08,0.9961841481346305,0.003815831128864927,0.9961841481346305
0,proper_tags,139, propose,22910,2.0,cot,22.0,139,2.0,3.690063479657044e-08,2.8194704078875334e-07,0.9971475630600076,0.0028521180923167205,0.9971475630600076
0,proper_tags,140, an,448,2.0,cot,23.0,140,2.0,8.333875076254593e-05,2.0004244680428113e-05,0.012701825774259068,0.9871948312302978,0.012701825774259068
0,proper_tags,141, explicit,23141,2.0,cot,24.0,141,2.0,6.39850621810151e-07,8.967901242662333e-07,0.49102141520593195,0.508977048153322,0.49102141520593195
0,proper_tags,142, comparison,19211,2.0,cot,25.0,142,2.0,4.632255366519824e-06,2.9883115545239395e-06,0.011706487427875832,0.9882858920052031,0.011706487427875832
0,proper_tags,143, between,2870,2.0,cot,26.0,143,2.0,1.6221401524797417e-06,2.75179373361779e-07,0.006938104170508848,0.9930599985099653,0.006938104170508848
0,proper_tags,144, instruction,21179,2.0,cot,27.0,144,2.0,2.6630973217654673e-05,2.644478858202862e-05,0.010949177208692732,0.9889977470295076,0.010949177208692732
0,proper_tags,145,-bearing,155466,2.0,cot,28.0,145,2.0,1.933845404218632e-06,7.921129307986146e-07,0.004649240363823664,0.9953480336778412,0.004649240363823664
0,proper_tags,146, content,3100,2.0,cot,29.0,146,2.0,4.059899974250966e-06,1.2947333132494888e-06,0.004586425474303911,0.9954082198924086,0.004586425474303911
0,proper_tags,147, and,326,2.0,cot,30.0,147,2.0,6.536063399069118e-07,4.193227223186619e-08,0.005190255704746535,0.9948090487566413,0.005190255704746535
0,proper_tags,148, a,261,2.0,cot,31.0,148,2.0,2.068497176533238e-05,1.6568635188312669e-06,0.06340670886981357,0.9365709492949021,0.06340670886981357
0,proper_tags,149, replacement,19207,2.0,cot,32.0,149,2.0,1.0996824454478915e-06,6.153329564172496e-08,0.03125452537365266,0.9687443134106063,0.03125452537365266
0,proper_tags,150, passage,26368,2.0,cot,33.0,150,2.0,2.2463818799524104e-06,6.528599265982215e-07,0.05685203049818439,0.943145070260009,0.05685203049818439
0,proper_tags,151,",",11,2.0,cot,34.0,151,2.0,1.8948145052604107e-07,8.49126272169394e-09,0.05083356410013336,0.9491662379271535,0.05083356410013336
0,proper_tags,152, each,2454,2.0,cot,35.0,152,2.0,3.764706706236312e-07,3.726202063159499e-08,0.011264692941722478,0.9887348933255863,0.011264692941722478
0,proper_tags,153, with,483,2.0,cot,36.0,153,2.0,3.1550772410561375e-06,4.478041181374585e-07,0.15889826951700836,0.8410981276016324,0.15889826951700836
0,proper_tags,154, and,326,2.0,cot,37.0,154,2.0,1.864558326561546e-07,1.3911769712932828e-08,0.012867431763903233,0.9871323678684943,0.012867431763903233
0,proper_tags,155, without,2935,2.0,cot,38.0,155,2.0,2.316174586068341e-06,1.820138866232625e-07,0.055177217580783325,0.944820284230744,0.055177217580783325
0,proper_tags,156, the,290,2.0,cot,39.0,156,2.0,0.0008965887223405303,0.0010073751433926476,0.5405751983012401,0.4575208378330266,0.5405751983012401
0,proper_tags,157, same,2684,2.0,cot,40.0,157,2.0,1.8163809478169853e-05,1.2552519053018148e-06,0.1424297554205118,0.8575508255181046,0.1424297554205118
0,proper_tags,158, permission,14158,2.0,cot,41.0,158,2.0,6.549223341041657e-05,0.00048339539601645765,0.07355568600864051,0.9258954263619326,0.07355568600864051
0,proper_tags,159, sentence,21872,2.0,cot,42.0,159,2.0,0.0001848930418025127,0.001618323299386136,0.6606114888047102,0.3375852948541011,0.6606114888047102
0,proper_tags,160,.,13,2.0,cot,43.0,160,2.0,5.182116115569456e-07,1.2566413523886944e-08,0.07206757018944471,0.9279318990325301,0.07206757018944471
0,proper_tags,161, This,1328,2.0,cot,44.0,161,2.0,4.048782049520329e-09,2.2159458625034863e-08,0.6619401103228052,0.33805986346895417,0.6619401103228052
0,proper_tags,162, creates,18518,2.0,cot,45.0,162,2.0,1.5293660637926503e-09,2.8812346063811523e-11,0.0007564955236504143,0.9992435029181711,0.0007564955236504143
0,proper_tags,163, a,261,2.0,cot,46.0,163,2.0,5.38671893924266e-06,3.2705156945155383e-07,0.0007185110707122797,0.999275775158779,0.0007185110707122797
0,proper_tags,164, difference,9809,2.0,cot,47.0,164,2.0,3.470571911395636e-07,1.1217060401857027e-07,0.006348326930839417,0.9936512138413655,0.006348326930839417
0,proper_tags,165, of,328,2.0,cot,48.0,165,2.0,1.0366334367979259e-07,2.768984810380985e-09,0.0010879784273458578,0.9989119151403256,0.0010879784273458578
0,proper_tags,166, changes,6629,2.0,cot,49.0,166,2.0,6.378599389822604e-09,2.1821117464916399e-10,9.35936370657799e-05,0.9999063997661237,9.35936370657799e-05
0,proper_tags,167,",",11,2.0,cot,50.0,167,2.0,3.154775606394575e-06,3.3170502727023777e-07,0.15674748730699914,0.8432490262123673,0.15674748730699914
0,proper_tags,168, but,889,2.0,cot,51.0,168,2.0,3.647996407749757e-07,5.620804837383405e-09,0.12237398408423808,0.8776256454953163,0.12237398408423808
0,proper_tags,169, it,480,2.0,cot,52.0,169,2.0,4.380261254762635e-06,9.712624653124855e-07,0.016030999169995275,0.9839636493062845,0.016030999169995275
0,proper_tags,170, still,2928,2.0,cot,53.0,170,2.0,1.0503441298293091e-08,1.08154984829005e-09,0.0488206647304186,0.9511793236845903,0.0488206647304186
0,proper_tags,171, depends,20102,2.0,cot,54.0,171,2.0,2.0102219121439733e-08,8.794065313014555e-10,0.008259148868877516,0.9917408301494969,0.008259148868877516
0,proper_tags,172, on,402,2.0,cot,55.0,172,2.0,5.94183299446744e-06,7.933930016420367e-07,0.052108259405296134,0.9478850053687077,0.052108259405296134
