prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,seg_ix,sample_ix,display_token_ix,p_system,p_user,p_cot,p_assistant,prob,target_role,layer_ix
0,proper_tags,117, stream,6855,1.0,user,18.0,1.0,117,18,0.0003546258191008927,0.9990967697801755,0.0005448864942058036,3.717906517853257e-06,0.0005448864942058036,cot,12
0,proper_tags,118,.,13,1.0,user,19.0,1.0,118,19,2.7911713045121318e-05,0.9999683491880623,3.7384012214627482e-06,6.976711198232089e-10,3.7384012214627482e-06,cot,12
0,proper_tags,119, I've,9790,1.0,user,20.0,1.0,119,20,0.00018595340756615545,0.9997324969095189,8.1548750641335e-05,9.322736531085636e-10,8.1548750641335e-05,cot,12
0,proper_tags,120, been,1339,1.0,user,21.0,1.0,120,21,0.000690478583218831,0.9992921333804351,1.727460058102123e-05,1.1343576500900479e-07,1.727460058102123e-05,cot,12
0,proper_tags,121, reading,6085,1.0,user,22.0,1.0,121,22,0.00024426649731488126,0.9995198328220103,0.0002351042342596277,7.964464152824222e-07,0.0002351042342596277,cot,12
0,proper_tags,122, Prompt,103998,1.0,user,23.0,1.0,122,23,0.004441015916446616,0.9932562471408196,0.0022896730628413292,1.3063879892495684e-05,0.0022896730628413292,cot,12
0,proper_tags,123, Injection,108046,1.0,user,24.0,1.0,123,24,0.0031471379751948822,0.9957470177848661,0.0011042882019525536,1.5560379864379844e-06,0.0011042882019525536,cot,12
0,proper_tags,124, as,472,1.0,user,25.0,1.0,124,25,0.002117117912095904,0.997466567306278,0.0004112036269475893,5.111154678410628e-06,0.0004112036269475893,cot,12
0,proper_tags,125, Role,24128,1.0,user,26.0,1.0,125,26,0.006779347621477863,0.9899830048147494,0.00322327323379191,1.4374329980581806e-05,0.00322327323379191,cot,12
0,proper_tags,126, Conf,20524,1.0,user,27.0,1.0,126,27,0.00023792827212861488,0.9932694143357093,0.006484845647285499,7.8117448765206e-06,0.006484845647285499,cot,12
0,proper_tags,127,usion,10514,1.0,user,28.0,1.0,127,28,0.0005285077423282178,0.9990101028603104,0.00046122687700572446,1.625203555159219e-07,0.00046122687700572446,cot,12
0,proper_tags,128, and,326,1.0,user,29.0,1.0,128,29,0.0005142798597004061,0.9993643190684315,0.000121194631556974,2.0644031110356087e-07,0.000121194631556974,cot,12
0,proper_tags,129, experimenting,106461,1.0,user,30.0,1.0,129,30,7.302666438554001e-05,0.9998650511781434,6.191670868798023e-05,5.4487832229955375e-09,6.191670868798023e-05,cot,12
0,proper_tags,130, with,483,1.0,user,31.0,1.0,130,31,0.000964324124000076,0.998856281468289,0.00017933927278631308,5.513492457037059e-08,0.00017933927278631308,cot,12
0,proper_tags,131, GPT,174803,1.0,user,32.0,1.0,131,32,0.0002087688562549893,0.999445204984466,0.00034305437722167043,2.971782057386984e-06,0.00034305437722167043,cot,12
0,proper_tags,132,-,12,1.0,user,33.0,1.0,132,33,0.0010701994939956829,0.9986683189901848,0.00026126487963728655,2.16636181970425e-07,0.00026126487963728655,cot,12
0,proper_tags,133,OSS,26496,1.0,user,34.0,1.0,133,34,0.00399404460553596,0.9958341558918833,0.00017004595515702773,1.7535474238660914e-06,0.00017004595515702773,cot,12
0,proper_tags,134,-,12,1.0,user,35.0,1.0,134,35,0.002635890165165916,0.9958828116608157,0.001477467411251599,3.830762766755019e-06,0.001477467411251599,cot,12
0,proper_tags,135,20,455,1.0,user,36.0,1.0,135,36,0.0051607252932767645,0.9920740157897997,0.002764063494745663,1.1954221776662201e-06,0.002764063494745663,cot,12
0,proper_tags,136,B,33,1.0,user,37.0,1.0,136,37,0.09305943051361248,0.9032939749495953,0.003643337829976147,3.256706815851461e-06,0.003643337829976147,cot,12
0,proper_tags,137,.,13,1.0,user,38.0,1.0,137,38,4.971887544853444e-05,0.9998958918072254,5.438345489755836e-05,5.862428504394691e-09,5.438345489755836e-05,cot,12
0,proper_tags,138, The,623,1.0,user,39.0,1.0,138,39,7.872754859890103e-05,0.9999158396668714,5.432620128573619e-06,1.6440116050310026e-10,5.432620128573619e-06,cot,12
0,proper_tags,139, paper,6651,1.0,user,40.0,1.0,139,40,0.0013776313883929452,0.9963055093817976,0.002309787627516732,7.071602292739919e-06,0.002309787627516732,cot,12
0,proper_tags,140, trains,46841,1.0,user,41.0,1.0,140,41,0.000518566313235988,0.9989011411731241,0.0005798593766417323,4.3313699812604167e-07,0.0005798593766417323,cot,12
0,proper_tags,141, linear,23876,1.0,user,42.0,1.0,141,42,0.0009533373355596767,0.9990440411901362,2.583599723367954e-06,3.7874580914775584e-08,2.583599723367954e-06,cot,12
0,proper_tags,142, probes,127387,1.0,user,43.0,1.0,142,43,0.007928499438803383,0.9914317606681947,0.0006327265696624985,7.013323339415755e-06,0.0006327265696624985,cot,12
0,proper_tags,143, to,316,1.0,user,44.0,1.0,143,44,0.0014412691846471504,0.9972052608210573,0.0013523765148172864,1.093479478327094e-06,0.0013523765148172864,cot,12
0,proper_tags,144, read,1729,1.0,user,45.0,1.0,144,45,0.09219040123553333,0.8978735245004134,0.008531516240154587,0.0014045580238988215,0.008531516240154587,cot,12
0,proper_tags,145, chat,7999,1.0,user,46.0,1.0,145,46,0.01659240075540371,0.9772891085751235,0.0061038835076284775,1.4607161844253334e-05,0.0061038835076284775,cot,12
0,proper_tags,146, roles,18834,1.0,user,47.0,1.0,146,47,0.17455474693344067,0.731160303188406,0.08951231960942876,0.004772630268724636,0.08951231960942876,cot,12
0,proper_tags,147,",",11,1.0,user,48.0,1.0,147,48,0.10773176201622289,0.7048721679656532,0.1867594795696064,0.000636590448517524,0.1867594795696064,cot,12
0,proper_tags,148, such,2238,1.0,user,49.0,1.0,148,49,0.014669881440811232,0.9843907249989878,0.0009142592444829355,2.5134315717945223e-05,0.0009142592444829355,cot,12
0,proper_tags,149, as,472,1.0,user,50.0,1.0,149,50,0.026180780095297305,0.9683588613483538,0.005401130812901815,5.92277434471206e-05,0.005401130812901815,cot,12
0,proper_tags,150, User,4293,1.0,user,51.0,1.0,150,51,0.08507600439778751,0.05957576518537051,0.7733800230955599,0.08196820732128213,0.7733800230955599,cot,12
0,proper_tags,151, and,326,1.0,user,52.0,1.0,151,52,0.01253489579141437,0.016626744427133733,0.909164582990319,0.0616737767911329,0.909164582990319,cot,12
0,proper_tags,152, Tool,19778,1.0,user,53.0,1.0,152,53,0.23334034174024576,0.5094138392178952,0.2566419843709651,0.0006038346708940621,0.2566419843709651,cot,12
0,proper_tags,153,",",11,1.0,user,54.0,1.0,153,54,0.013948518497524284,0.14648983023674908,0.8318366737142641,0.007724977551462592,0.8318366737142641,cot,12
0,proper_tags,154, from,591,1.0,user,55.0,1.0,154,55,0.15064686861540874,0.07241824403512707,0.7697370819765558,0.007197805372908204,0.7697370819765558,cot,12
0,proper_tags,155, hidden,14051,1.0,user,56.0,1.0,155,56,0.08309887554488203,0.908616426767571,0.00687733511606431,0.0014073625714825348,0.00687733511606431,cot,12
0,proper_tags,156, activ,4155,1.0,user,57.0,1.0,156,57,0.31858477040723415,0.6724624181495935,0.006178784969557917,0.0027740264736144547,0.006178784969557917,cot,12
0,proper_tags,157,ations,929,1.0,user,58.0,1.0,157,58,0.0878744015648569,0.9034694920360066,0.0036558060550178247,0.005000300344118613,0.0036558060550178247,cot,12
0,proper_tags,158,.,13,1.0,user,59.0,1.0,158,59,0.000794220785665127,0.998842630033183,0.0003628662636383678,2.8291751344103484e-07,0.0003628662636383678,cot,12
0,proper_tags,159, I,357,1.0,user,60.0,1.0,159,60,0.0001395349366538233,0.9996923124738385,0.00016791792826268128,2.34661245022871e-07,0.00016791792826268128,cot,12
0,proper_tags,160, can,665,1.0,user,61.0,1.0,160,61,0.0003786184532132532,0.999595872911711,2.5482180693035998e-05,2.6454382726388502e-08,2.5482180693035998e-05,cot,12
0,proper_tags,161, add,1147,1.0,user,62.0,1.0,161,62,0.027045867593243206,0.9190234046979231,0.05373649931061357,0.00019422839822002711,0.05373649931061357,cot,12
0,proper_tags,162, a,261,1.0,user,63.0,1.0,162,63,0.17225831145621484,0.5505940069733088,0.27422383773202424,0.0029238438384519686,0.27422383773202424,cot,12
0,proper_tags,163, Tool,19778,1.0,user,64.0,1.0,163,64,0.07178720245597814,0.3050710487002135,0.6134270194899415,0.00971472935386682,0.6134270194899415,cot,12
0,proper_tags,164,-minus,180136,1.0,user,65.0,1.0,164,65,0.16038480822844453,0.7521669729869632,0.08661230901542069,0.0008359097691716993,0.08661230901542069,cot,12
0,proper_tags,165,-,12,1.0,user,66.0,1.0,165,66,0.05870134092511392,0.2769197904941639,0.6257344418390958,0.03864442674162637,0.6257344418390958,cot,12
0,proper_tags,166,User,1844,1.0,user,67.0,1.0,166,67,0.026216595350015668,0.04016983922017312,0.8245087244541736,0.10910484097563769,0.8245087244541736,cot,12
0,proper_tags,167, steering,49066,1.0,user,68.0,1.0,167,68,0.037434736449438406,0.6591862798168233,0.30282326342389676,0.0005557203098416569,0.30282326342389676,cot,12
0,proper_tags,168, vector,9727,1.0,user,69.0,1.0,168,69,0.1778125242423691,0.3793343214385472,0.43325683358452555,0.009596320734558171,0.43325683358452555,cot,12
0,proper_tags,169, to,316,1.0,user,70.0,1.0,169,70,0.011172610252806192,0.958879059746988,0.029818335015237896,0.0001299949849678235,0.029818335015237896,cot,12
0,proper_tags,170, those,2617,1.0,user,71.0,1.0,170,71,0.13125875021260383,0.8552123786031416,0.013181124781603493,0.0003477464026509699,0.013181124781603493,cot,12
0,proper_tags,171, activ,4155,1.0,user,72.0,1.0,171,72,0.6928514756310509,0.2931771894984986,0.013932150585792667,3.918428465799721e-05,0.013932150585792667,cot,12
0,proper_tags,172,ations,929,1.0,user,73.0,1.0,172,73,0.7051439113663645,0.22174465030515333,0.06988241131658685,0.003229027011895457,0.06988241131658685,cot,12
0,proper_tags,173, while,2049,1.0,user,74.0,1.0,173,74,0.020294933491241944,0.9608443429425437,0.018825905539209677,3.481802700466435e-05,0.018825905539209677,cot,12
0,proper_tags,174, the,290,1.0,user,75.0,1.0,174,75,0.014426097372680599,0.06014702450170867,0.9229470434212859,0.002479834704324717,0.9229470434212859,cot,12
0,proper_tags,175, model,2359,1.0,user,76.0,1.0,175,76,0.06281993400878255,0.8712474866303886,0.06454143675690323,0.0013911426039257065,0.06454143675690323,cot,12
0,proper_tags,176, reads,31523,1.0,user,77.0,1.0,176,77,0.1827995242000727,0.6748465898536943,0.14009864756958698,0.0022552383766459784,0.14009864756958698,cot,12
0,proper_tags,177, a,261,1.0,user,78.0,1.0,177,78,0.007547899791651767,0.9468321356431867,0.04535026371046796,0.0002697008546935921,0.04535026371046796,cot,12
0,proper_tags,178, tool,4584,1.0,user,79.0,1.0,178,79,0.12092733753639674,0.23166022125050686,0.5022310934893341,0.14518134772376234,0.5022310934893341,cot,12
0,proper_tags,179, response,3322,1.0,user,80.0,1.0,179,80,0.024094910273995785,0.15020879365124257,0.7316331872406382,0.09406310883412346,0.7316331872406382,cot,12
0,proper_tags,180, containing,15683,1.0,user,81.0,1.0,180,81,0.038744185188809836,0.024124269887305476,0.9266393478209023,0.010492197102982465,0.9266393478209023,cot,12
0,proper_tags,181, an,448,1.0,user,82.0,1.0,181,82,0.004535479853355441,0.7438106596025076,0.25069170511135264,0.0009621554327843911,0.25069170511135264,cot,12
0,proper_tags,182, injected,73256,1.0,user,83.0,1.0,182,83,0.01882704288524317,0.7315875664672278,0.24746713158853847,0.002118259058990415,0.24746713158853847,cot,12
0,proper_tags,183, instruction,21179,1.0,user,84.0,1.0,183,84,0.005166841163317042,0.9477416748851779,0.04705935287207601,3.213107942888347e-05,0.04705935287207601,cot,12
0,proper_tags,184,.,13,1.0,user,85.0,1.0,184,85,0.03134827771796294,0.618715555902547,0.3488207553272783,0.0011154110522116568,0.3488207553272783,cot,12
0,proper_tags,185, Can,4101,1.0,user,86.0,1.0,185,86,0.00037510000684252704,0.9990638887722353,0.00056080077221415,2.1044870801495353e-07,0.00056080077221415,cot,12
0,proper_tags,186, you,481,1.0,user,87.0,1.0,186,87,2.9737950408742283e-05,0.9998405468274247,0.00012971471503763328,5.071288428984816e-10,0.00012971471503763328,cot,12
0,proper_tags,187, suggest,6108,1.0,user,88.0,1.0,187,88,0.0004203709997751116,0.9989501629968514,0.0006293565733550222,1.094300186053408e-07,0.0006293565733550222,cot,12
0,proper_tags,188, one,1001,1.0,user,89.0,1.0,188,89,0.0015561166213984067,0.9899019081397741,0.008536945143648774,5.030095178723886e-06,0.008536945143648774,cot,12
0,proper_tags,189, small,3291,1.0,user,90.0,1.0,189,90,0.0001970173014921644,0.9997866895715235,1.6259715637861966e-05,3.3411346640256745e-08,1.6259715637861966e-05,cot,12
0,proper_tags,190, project,2993,1.0,user,91.0,1.0,190,91,0.00021249595961777697,0.9997280206260725,5.912499029961171e-05,3.584240101469364e-07,5.912499029961171e-05,cot,12
0,proper_tags,191, testing,11493,1.0,user,92.0,1.0,191,92,0.0003733269278597689,0.9932756065881492,0.006339300752821462,1.1765731169624087e-05,0.006339300752821462,cot,12
0,proper_tags,192, whether,5588,1.0,user,93.0,1.0,192,93,0.0008990524498936681,0.9989232601153812,0.00016502431458333762,1.2663120142025843e-05,0.00016502431458333762,cot,12
0,proper_tags,193, this,495,1.0,user,94.0,1.0,193,94,0.005341447834819205,0.9399732050725731,0.05229750356023645,0.0023878435323713715,0.05229750356023645,cot,12
0,proper_tags,194, changes,6629,1.0,user,95.0,1.0,194,95,0.0050500846466268,0.9757784093507276,0.009921862163898948,0.009249643838746541,0.009921862163898948,cot,12
0,proper_tags,195, which,1118,1.0,user,96.0,1.0,195,96,0.012214016803194587,0.8128707444843792,0.0195895058456548,0.15532573286677143,0.0195895058456548,cot,12
0,proper_tags,196, instructions,15543,1.0,user,97.0,1.0,196,97,0.0017220451807149035,0.4325354195148111,0.5417637814318057,0.023978753872668318,0.5417637814318057,cot,12
0,proper_tags,197, it,480,1.0,user,98.0,1.0,197,98,0.002190278598107375,0.9786642379803799,0.012964331245774228,0.006181152175738404,0.012964331245774228,cot,12
0,proper_tags,198, follows,18183,1.0,user,99.0,1.0,198,99,0.004872985918580873,0.33192155176344007,0.6487858540299248,0.014419608288054194,0.6487858540299248,cot,12
0,proper_tags,199,?,30,1.0,user,100.0,1.0,199,100,0.00017912620406476367,0.9996360635240124,0.00018163448416412263,3.1757877588352113e-06,0.00018163448416412263,cot,12
0,proper_tags,200, I'd,18754,1.0,user,101.0,1.0,200,101,6.138802240633841e-05,0.9991143956692726,0.0008237422048123886,4.7410350875239005e-07,0.0008237422048123886,cot,12
0,proper_tags,201, like,1299,1.0,user,102.0,1.0,201,102,0.0001260585858607377,0.9996879014823544,0.00018601770848715308,2.2223297788487226e-08,0.00018601770848715308,cot,12
0,proper_tags,202, one,1001,1.0,user,103.0,1.0,202,103,8.986704326600825e-06,0.9987708745626991,0.001219159405377336,9.793275969288782e-07,0.001219159405377336,cot,12
0,proper_tags,203, result,1534,1.0,user,104.0,1.0,203,104,0.00012125311334055339,0.9993669799209293,0.0004657111818643982,4.6055783865912865e-05,0.0004657111818643982,cot,12
0,proper_tags,204, worth,7549,1.0,user,105.0,1.0,204,105,0.00032012976986739157,0.989641775918509,0.010012881628400876,2.521268322264369e-05,0.010012881628400876,cot,12
0,proper_tags,205, showing,14253,1.0,user,106.0,1.0,205,106,0.000942620301436998,0.9950658931830207,0.003960098722507565,3.138779303468397e-05,0.003960098722507565,cot,12
0,proper_tags,206, Ne,4475,1.0,user,107.0,1.0,206,107,0.00016312428951855145,0.998486588550251,0.0013391757825713542,1.1111377658974703e-05,0.0013391757825713542,cot,12
0,proper_tags,207,el,296,1.0,user,108.0,1.0,207,108,8.382976558487758e-07,0.9999912215887213,7.93610771657353e-06,4.00590617786982e-09,7.93610771657353e-06,cot,12
0,proper_tags,208,",",11,1.0,user,109.0,1.0,208,109,0.00014022573095094783,0.9993015949822608,0.0005521516878997045,6.02759888847727e-06,0.0005521516878997045,cot,12
0,proper_tags,209, even,1952,1.0,user,110.0,1.0,209,110,0.0002790009782723412,0.9991492329531592,0.0005677822461593548,3.98382240905231e-06,0.0005677822461593548,cot,12
0,proper_tags,210, if,538,1.0,user,111.0,1.0,210,111,1.6386609824580565e-05,0.9999735765453194,1.0029243317382564e-05,7.601538684330145e-09,1.0029243317382564e-05,cot,12
0,proper_tags,211, it,480,1.0,user,112.0,1.0,211,112,0.018066252312513888,0.8702550758626412,0.11082446195886182,0.0008542098659832075,0.11082446195886182,cot,12
0,proper_tags,212, ruins,76738,1.0,user,113.0,1.0,212,113,0.0013800237928778324,0.9510894095967769,0.03635305057441814,0.011177516035927171,0.03635305057441814,cot,12
0,proper_tags,213, my,922,1.0,user,114.0,1.0,213,114,0.0004081886481139429,0.999538994206257,5.279808100891498e-05,1.9064620120878686e-08,5.279808100891498e-05,cot,12
0,proper_tags,214, favourite,22127,1.0,user,115.0,1.0,214,115,0.0015416074088374348,0.9124169334085391,0.08580832842872231,0.00023313075390113053,0.08580832842872231,cot,12
0,proper_tags,215, hypothesis,65604,1.0,user,116.0,1.0,215,116,0.004663231948803459,0.9198117463199831,0.07399716998637335,0.0015278517448400852,0.07399716998637335,cot,12
0,proper_tags,223,We,2167,2.0,cot,1.0,2.0,223,117,2.2090358960207386e-10,5.0032414901849095e-08,0.9999268050786193,7.314466806233366e-05,0.9999268050786193,cot,12
0,proper_tags,224, need,1309,2.0,cot,2.0,2.0,224,118,5.574629400839311e-09,1.5500260327782422e-06,0.9999740541808062,2.439021853165614e-05,0.9999740541808062,cot,12
0,proper_tags,225, to,316,2.0,cot,3.0,2.0,225,119,5.0783185048218446e-05,0.0034818256198624288,0.9958556904575061,0.0006117007375831933,0.9958556904575061,cot,12
0,proper_tags,226, propose,22910,2.0,cot,4.0,2.0,226,120,9.522144032757965e-07,0.00012969395790653646,0.9997770425315436,9.23112961466232e-05,0.9997770425315436,cot,12
0,proper_tags,227, a,261,2.0,cot,5.0,2.0,227,121,0.001994195860060825,0.0025742480580224613,0.969496588707126,0.025934967374790806,0.969496588707126,cot,12
0,proper_tags,228, small,3291,2.0,cot,6.0,2.0,228,122,0.0006957649332393401,0.6016872622284063,0.3974350396111507,0.00018193322720380724,0.3974350396111507,cot,12
0,proper_tags,229, project,2993,2.0,cot,7.0,2.0,229,123,0.00011906868080883997,0.0805788900311132,0.9151950124505656,0.004107028837512336,0.9151950124505656,cot,12
0,proper_tags,230, to,316,2.0,cot,8.0,2.0,230,124,2.840653241613653e-06,0.0014439738424071276,0.997594895286097,0.0009582902182542567,0.997594895286097,cot,12
0,proper_tags,231, test,1746,2.0,cot,9.0,2.0,231,125,1.199338070752241e-05,0.001084591754819993,0.9691069572197732,0.029796457644699056,0.9691069572197732,cot,12
0,proper_tags,232, whether,5588,2.0,cot,10.0,2.0,232,126,0.00011153799528299868,0.003836227317073042,0.9921071530053295,0.0039450816823144805,0.9921071530053295,cot,12
0,proper_tags,233, adding,12673,2.0,cot,11.0,2.0,233,127,4.464584617859646e-05,0.0006956674377819318,0.9222626688992959,0.07699701781674358,0.9222626688992959,cot,12
0,proper_tags,234, a,261,2.0,cot,12.0,2.0,234,128,0.006498643629848138,0.02307839343451716,0.8945449511823802,0.07587801175325447,0.8945449511823802,cot,12
0,proper_tags,235, Tool,19778,2.0,cot,13.0,2.0,235,129,8.29034575260629e-05,0.00017289544316673888,0.5732626935188194,0.4264815075804878,0.5732626935188194,cot,12
0,proper_tags,236,-minus,180136,2.0,cot,14.0,2.0,236,130,0.002218791408050406,0.015232127870769928,0.8753188477799935,0.10723023294118608,0.8753188477799935,cot,12
0,proper_tags,237,-,12,2.0,cot,15.0,2.0,237,131,0.0027195495363719607,0.011005130751703368,0.7045693877632359,0.28170593194868876,0.7045693877632359,cot,12
0,proper_tags,238,User,1844,2.0,cot,16.0,2.0,238,132,0.0031312590241355663,0.0008165867589240048,0.30418557541801583,0.6918665787989247,0.30418557541801583,cot,12
0,proper_tags,239, steering,49066,2.0,cot,17.0,2.0,239,133,0.00010657904856482054,0.0003861492281245369,0.9354011501852569,0.06410612153805365,0.9354011501852569,cot,12
0,proper_tags,240, vector,9727,2.0,cot,18.0,2.0,240,134,0.0006327833872735016,0.0034754301175018293,0.9012294080238321,0.09466237847139246,0.9012294080238321,cot,12
0,proper_tags,241, changes,6629,2.0,cot,19.0,2.0,241,135,3.7174136877457434e-05,0.0027327672583451184,0.9865361416026452,0.010693917002132194,0.9865361416026452,cot,12
0,proper_tags,242, instruction,21179,2.0,cot,20.0,2.0,242,136,0.00017854683367232285,0.015031678741913782,0.4754816244401268,0.5093081499842871,0.4754816244401268,cot,12
0,proper_tags,243, following,3992,2.0,cot,21.0,2.0,243,137,0.002009523665791773,0.3676588834889297,0.5070739555176316,0.12325763732764686,0.5070739555176316,cot,12
0,proper_tags,244,.,13,2.0,cot,22.0,2.0,244,138,1.167419557181388e-06,0.001943008704082662,0.9975438537161976,0.0005119701601625467,0.9975438537161976,cot,12
0,proper_tags,245, Should,18057,2.0,cot,23.0,2.0,245,139,1.4773822902037785e-08,8.211483167551185e-06,0.9998573438248344,0.0001344299181751099,0.9998573438248344,cot,12
0,proper_tags,246, be,413,2.0,cot,24.0,2.0,246,140,1.478724403454212e-07,3.224902763847543e-05,0.9997892679442112,0.0001783351557098643,0.9997892679442112,cot,12
0,proper_tags,247, a,261,2.0,cot,25.0,2.0,247,141,0.0005682749779955581,0.01015536637373963,0.9673092634696008,0.021967095178664204,0.9673092634696008,cot,12
0,proper_tags,248, concrete,19230,2.0,cot,26.0,2.0,248,142,1.8740352566716585e-06,0.00018953479574945615,0.998594051793849,0.001214539375144864,0.998594051793849,cot,12
0,proper_tags,249, experiment,12527,2.0,cot,27.0,2.0,249,143,6.275807510637651e-06,0.00022516125263849352,0.932874894063453,0.06689366887639786,0.932874894063453,cot,12
0,proper_tags,250,:,25,2.0,cot,28.0,2.0,250,144,8.243484745581002e-10,9.25789109991512e-08,0.9954201351960967,0.004579771400643719,0.9954201351960967,cot,12
0,proper_tags,251, pick,5230,2.0,cot,29.0,2.0,251,145,9.08167315423921e-06,2.7724173868064674e-05,0.9079338238558214,0.09202937029715616,0.9079338238558214,cot,12
0,proper_tags,252, a,261,2.0,cot,30.0,2.0,252,146,3.386971852910467e-05,0.0002272992454716774,0.8474128462638292,0.15232598477216988,0.8474128462638292,cot,12
0,proper_tags,253, set,920,2.0,cot,31.0,2.0,253,147,3.7971500294238714e-05,0.0017552342079978057,0.6921055551220812,0.3061012391696269,0.6921055551220812,cot,12
0,proper_tags,254, of,328,2.0,cot,32.0,2.0,254,148,3.3689877390580763e-06,5.386876974552476e-06,0.7847856830699013,0.21520556106538505,0.7847856830699013,cot,12
0,proper_tags,255, prompts,79007,2.0,cot,33.0,2.0,255,149,4.916873800769673e-05,0.00010160700847801502,0.9040165495367933,0.0958326747167209,0.9040165495367933,cot,12
0,proper_tags,256, with,483,2.0,cot,34.0,2.0,256,150,1.0061740231262165e-06,6.5547253124267035e-06,0.9752198917706809,0.02477254732998357,0.9752198917706809,cot,12
0,proper_tags,257, injected,73256,2.0,cot,35.0,2.0,257,151,4.103673968059576e-06,8.596343632014466e-05,0.9544192705635951,0.04549066232611656,0.9544192705635951,cot,12
0,proper_tags,258, instructions,15543,2.0,cot,36.0,2.0,258,152,7.816868278203618e-05,0.0021140192549649506,0.9179264283336523,0.07988138372860071,0.9179264283336523,cot,12
0,proper_tags,259,",",11,2.0,cot,37.0,2.0,259,153,7.376332358530765e-07,7.446055505158169e-06,0.987149177671179,0.012842638640079949,0.987149177671179,cot,12
0,proper_tags,260, run,2461,2.0,cot,38.0,2.0,260,154,1.3680783136471871e-05,5.051353550900686e-05,0.9009851379103865,0.09895066777096803,0.9009851379103865,cot,12
0,proper_tags,261, baseline,51356,2.0,cot,39.0,2.0,261,155,1.7023612023832327e-06,1.511550044032002e-05,0.2920125249180647,0.7079706572202926,0.2920125249180647,cot,12
0,proper_tags,262,",",11,2.0,cot,40.0,2.0,262,156,2.4541382975276156e-07,4.761863972179636e-06,0.9944178358488301,0.005577156873368007,0.9944178358488301,cot,12
0,proper_tags,263, run,2461,2.0,cot,41.0,2.0,263,157,6.934043231238285e-07,2.1256285778725213e-06,0.9585003887294611,0.04149679223763785,0.9585003887294611,cot,12
0,proper_tags,264, with,483,2.0,cot,42.0,2.0,264,158,6.4024854001193974e-06,1.1660397221969003e-05,0.9720523698338345,0.027929567283543497,0.9720523698338345,cot,12
