prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,sample_ix,seg_ix,display_token_ix,prob,p_system,p_user,p_cot,p_assistant,layer_ix,target_role
0,proper_tags,116,The,976,2.0,cot,1.0,116,2.0,45,0.9940649653571644,3.7399024131109704e-10,3.5177570351566794e-09,0.9940649653571644,0.005935030751088286,12,cot
0,proper_tags,117, user,1825,2.0,cot,2.0,117,2.0,46,0.9991806996151851,2.8846586428524282e-08,3.3494143443358915e-07,0.9991806996151851,0.0008189365967941806,12,cot
0,proper_tags,118, wants,10648,2.0,cot,3.0,118,2.0,47,0.9979978499128312,1.680519104164208e-07,6.840069202246124e-06,0.9979978499128312,0.00199514196605608,12,cot
0,proper_tags,119, a,261,2.0,cot,4.0,119,2.0,48,0.9990070467990901,2.1251885363992957e-07,1.307671658513196e-05,0.9990070467990901,0.0009796639654710332,12,cot
0,proper_tags,120, figure,11310,2.0,cot,5.0,120,2.0,49,0.9291426697724188,0.0004651506409871579,0.0581294020246323,0.9291426697724188,0.01226277756196174,12,cot
0,proper_tags,121, that,484,2.0,cot,6.0,121,2.0,50,0.9976009270939048,6.684675253864991e-07,0.00023556574254536696,0.9976009270939048,0.0021628386960243673,12,cot
0,proper_tags,122, teaches,45459,2.0,cot,7.0,122,2.0,51,0.9460516964927093,6.67030128368873e-05,0.0004129070143810232,0.9460516964927093,0.0534686934800729,12,cot
0,proper_tags,123, the,290,2.0,cot,8.0,123,2.0,52,0.9056645680132539,0.0034419204882635617,0.03042211466071569,0.9056645680132539,0.06047139683776689,12,cot
0,proper_tags,124, measurement,27666,2.0,cot,9.0,124,2.0,53,0.050369084363369544,0.0002348038913073357,0.00973881132258529,0.050369084363369544,0.9396573004227378,12,cot
0,proper_tags,125, before,2254,2.0,cot,10.0,125,2.0,54,0.4766408464856354,7.744355574702099e-05,0.001428389837099619,0.4766408464856354,0.521853320121518,12,cot
0,proper_tags,126, asking,16054,2.0,cot,11.0,126,2.0,55,0.9762508179456079,5.363501324351473e-05,0.000832824900813491,0.9762508179456079,0.022862722140335027,12,cot
0,proper_tags,127, the,290,2.0,cot,12.0,127,2.0,56,0.44303819851397913,0.0010874678890350025,0.033072173597773806,0.44303819851397913,0.5228021599992121,12,cot
0,proper_tags,128, reader,10958,2.0,cot,13.0,128,2.0,57,0.3714231917750655,4.307948064123121e-05,0.00678646257815749,0.3714231917750655,0.6217472661661357,12,cot
0,proper_tags,129, to,316,2.0,cot,14.0,129,2.0,58,0.9657425176499973,7.251810288732881e-05,0.001747378897041425,0.9657425176499973,0.03243758535007395,12,cot
0,proper_tags,130, interpret,18135,2.0,cot,15.0,130,2.0,59,0.08461927328185982,5.885274111020182e-05,0.002489967389464023,0.08461927328185982,0.9128319065875659,12,cot
0,proper_tags,131, a,261,2.0,cot,16.0,131,2.0,60,0.07833876064334978,2.583750616611581e-05,0.0026483078960500886,0.07833876064334978,0.918987093954434,12,cot
0,proper_tags,132, result,1534,2.0,cot,17.0,132,2.0,61,0.012170187307475133,2.298526407175158e-05,0.001278247080960769,0.012170187307475133,0.9865285803474924,12,cot
0,proper_tags,133,.,13,2.0,cot,18.0,133,2.0,62,0.9507451094021911,1.9183621555017824e-07,5.295496433584662e-07,0.9507451094021911,0.049254169211950014,12,cot
0,proper_tags,134, I,357,2.0,cot,19.0,134,2.0,63,0.719954065747336,2.0650417075046034e-10,3.7223341243533207e-10,0.719954065747336,0.28004593367392633,12,cot
0,proper_tags,135, should,1757,2.0,cot,20.0,135,2.0,64,0.9960149967009737,5.511492707891596e-10,1.5713962809819338e-09,0.9960149967009737,0.003985001176480752,12,cot
0,proper_tags,136, recommend,7013,2.0,cot,21.0,136,2.0,65,0.9955228185348284,2.1580604923389146e-09,9.060382777116563e-10,0.9955228185348284,0.004477178401072675,12,cot
0,proper_tags,137, a,261,2.0,cot,22.0,137,2.0,66,0.013654311405691842,3.7792400266696235e-06,9.300007595230836e-07,0.013654311405691842,0.9863409793535219,12,cot
0,proper_tags,138, small,3291,2.0,cot,23.0,138,2.0,67,0.005814156807490595,1.0283020111026373e-06,1.9480952649341886e-07,0.005814156807490595,0.9941846200809719,12,cot
0,proper_tags,139, conversation,15681,2.0,cot,24.0,139,2.0,68,0.214792831266971,5.580953978737632e-05,9.746230258865393e-06,0.214792831266971,0.7851416129629827,12,cot
0,proper_tags,140, whose,12119,2.0,cot,25.0,140,2.0,69,0.6503942879390472,7.675488401865136e-07,1.7945871970559057e-08,0.6503942879390472,0.3496049265662406,12,cot
0,proper_tags,141, structure,8866,2.0,cot,26.0,141,2.0,70,0.17425899981041315,1.2004004121510023e-07,3.591094168446489e-09,0.17425899981041315,0.8257408765584515,12,cot
0,proper_tags,142, is,382,2.0,cot,27.0,142,2.0,71,0.023915058307408303,1.0296298409278244e-08,1.1045031922336261e-10,0.023915058307408303,0.976084931285843,12,cot
0,proper_tags,143, visible,15263,2.0,cot,28.0,143,2.0,72,0.027392469850643898,3.1511392887380716e-07,7.033980276019433e-09,0.027392469850643898,0.972607208001447,12,cot
0,proper_tags,144,",",11,2.0,cot,29.0,144,2.0,73,0.026013492108203525,5.268079574038878e-07,3.062151281906607e-08,0.026013492108203525,0.9739859504623262,12,cot
0,proper_tags,145, because,2236,2.0,cot,30.0,145,2.0,74,0.053752532146070515,9.814607812694666e-11,3.170516682517434e-11,0.053752532146070515,0.9462474677240782,12,cot
0,proper_tags,146, role,5430,2.0,cot,31.0,146,2.0,75,0.003982436527173395,1.551917149469749e-06,5.720792021389117e-06,0.003982436527173395,0.9960102907636558,12,cot
0,proper_tags,147, probabilities,100033,2.0,cot,32.0,147,2.0,76,0.07849916070185267,2.1939134817376177e-05,1.4840221243737188e-05,0.07849916070185267,0.9214640599420862,12,cot
0,proper_tags,148, are,553,2.0,cot,33.0,148,2.0,77,0.03932067606653393,2.4138659600964305e-07,1.1818061562219108e-08,0.03932067606653393,0.9606790707288084,12,cot
0,proper_tags,149, hard,3479,2.0,cot,34.0,149,2.0,78,0.12848634476670198,8.788081306504003e-08,3.2820860918353606e-08,0.12848634476670198,0.8715135345316241,12,cot
0,proper_tags,150, to,316,2.0,cot,35.0,150,2.0,79,0.006373102741156208,2.433372273748337e-07,3.153294059941932e-09,0.006373102741156208,0.9936266507683225,12,cot
0,proper_tags,151, understand,4218,2.0,cot,36.0,151,2.0,80,0.06168159124942637,3.2190815199841205e-07,1.0312686644718249e-07,0.06168159124942637,0.9383179837155552,12,cot
0,proper_tags,152, when,1261,2.0,cot,37.0,152,2.0,81,0.0008638901692434037,1.4863635153232807e-09,7.791856416668886e-11,0.0008638901692434037,0.9991361082664746,12,cot
0,proper_tags,153, the,290,2.0,cot,38.0,153,2.0,82,8.547307174427696e-05,4.7483008377433856e-08,1.2260969987684235e-08,8.547307174427696e-05,0.9999144671842773,12,cot
0,proper_tags,154, underlying,27899,2.0,cot,39.0,154,2.0,83,0.0017092256377652703,1.712052718345765e-07,5.49118722533325e-08,0.0017092256377652703,0.9982905482450907,12,cot
0,proper_tags,155, text,2201,2.0,cot,40.0,155,2.0,84,0.008390293259727346,7.899062456041768e-06,1.6555168708169264e-05,0.008390293259727346,0.9915852525091085,12,cot
0,proper_tags,156, is,382,2.0,cot,41.0,156,2.0,85,0.006074642752957826,3.555297310811915e-08,6.251743442122067e-09,0.006074642752957826,0.9939253154423255,12,cot
0,proper_tags,157, absent,52107,2.0,cot,42.0,157,2.0,86,0.0062242061677451315,1.114111305569065e-07,1.160853716453109e-07,0.0062242061677451315,0.9937755663357527,12,cot
0,proper_tags,158,.,13,2.0,cot,43.0,158,2.0,87,0.09809866642526831,7.041883889261982e-09,5.5565918809507056e-11,0.09809866642526831,0.9019013264772818,12,cot
0,proper_tags,159, The,623,2.0,cot,44.0,159,2.0,88,0.3223384931761796,1.452031736253966e-11,6.544976193371874e-13,0.3223384931761796,0.6776615068086456,12,cot
0,proper_tags,160, visual,11256,2.0,cot,45.0,160,2.0,89,0.03145036668460231,2.6177158382180854e-07,6.949471835561974e-09,0.03145036668460231,0.968549364594342,12,cot
0,proper_tags,161, needs,4414,2.0,cot,46.0,161,2.0,90,0.31327427762927434,8.759248899791705e-10,1.5665420553051018e-10,0.31327427762927434,0.6867257213381466,12,cot
0,proper_tags,162, aligned,48224,2.0,cot,47.0,162,2.0,91,0.016707765670941177,3.635477560227343e-08,3.2985609757768777e-08,0.016707765670941177,0.9832921649886734,12,cot
0,proper_tags,163, token,6602,2.0,cot,48.0,163,2.0,92,0.060752089309397704,2.562959413377532e-05,5.434169053621577e-06,0.060752089309397704,0.9392168469274148,12,cot
0,proper_tags,164, positions,15897,2.0,cot,49.0,164,2.0,93,0.007193720649980351,8.110899948811305e-07,2.306677023740191e-07,0.007193720649980351,0.9928052375923224,12,cot
0,proper_tags,165,",",11,2.0,cot,50.0,165,2.0,94,0.03090717104272897,5.635917429055512e-08,3.0763771760992287e-09,0.03090717104272897,0.9690927695217194,12,cot
0,proper_tags,166, consistent,20434,2.0,cot,51.0,166,2.0,95,0.00018816541424745162,2.9761272819529797e-09,1.5850249294552985e-10,0.00018816541424745162,0.9998118314511228,12,cot
0,proper_tags,167, scales,51599,2.0,cot,52.0,167,2.0,96,0.0003724903353265403,1.6039737427415438e-08,6.605907190990831e-10,0.0003724903353265403,0.9996274929643454,12,cot
0,proper_tags,168,",",11,2.0,cot,53.0,168,2.0,97,0.0059201400699374785,4.83675869445699e-09,2.164630264879938e-10,0.0059201400699374785,0.9940798548768407,12,cot
0,proper_tags,169, and,326,2.0,cot,54.0,169,2.0,98,0.15779796176539013,3.7541419389643e-09,1.3586029585557494e-10,0.15779796176539013,0.8422020343446076,12,cot
0,proper_tags,170, colors,10803,2.0,cot,55.0,170,2.0,99,0.006518107177556309,6.260757517446534e-08,8.837417266339259e-10,0.006518107177556309,0.9934818293311268,12,cot
0,proper_tags,171, that,484,2.0,cot,56.0,171,2.0,100,0.008699540306816288,4.1784679384467803e-10,4.099215111991312e-11,0.008699540306816288,0.9913004592343447,12,cot
0,proper_tags,172, identify,11410,2.0,cot,57.0,172,2.0,101,0.00045668820209792576,8.05305400174276e-09,1.698773773313362e-10,0.00045668820209792576,0.9995433035749707,12,cot
0,proper_tags,173, the,290,2.0,cot,58.0,173,2.0,102,0.0004488862051355836,1.421881300749009e-07,1.7470420474265257e-08,0.0004488862051355836,0.9995509541363139,12,cot
0,proper_tags,174, original,4756,2.0,cot,59.0,174,2.0,103,0.0005999119338390125,6.655705086730141e-08,4.043840846552206e-09,0.0005999119338390125,0.9994000174652693,12,cot
0,proper_tags,175, passage,26368,2.0,cot,60.0,175,2.0,104,0.006147937809838633,3.3886064097670378e-06,7.160692359696862e-07,0.006147937809838633,0.9938479575145155,12,cot
0,proper_tags,176, roles,18834,2.0,cot,61.0,176,2.0,105,0.004537197162922723,4.813936405923988e-07,2.6934566546811324e-08,0.004537197162922723,0.9954622945088702,12,cot
0,proper_tags,177,.,13,2.0,cot,62.0,177,2.0,106,0.027312871082559604,2.3287747685943244e-08,5.364773616377971e-11,0.027312871082559604,0.9726871055760449,12,cot
0,proper_tags,178, Different,47255,2.0,cot,63.0,178,2.0,107,0.005867774359976338,2.0099362936074802e-09,1.7055740975409475e-11,0.005867774359976338,0.9941322236130316,12,cot
0,proper_tags,179, formatting,61348,2.0,cot,64.0,179,2.0,108,0.08053523202019146,6.471413836780975e-07,3.0702235313373786e-08,0.08053523202019146,0.9194640901361896,12,cot
0,proper_tags,180, conditions,6409,2.0,cot,65.0,180,2.0,109,0.32643620300399523,3.778563589279002e-06,3.5813963954170474e-07,0.32643620300399523,0.6735596602927759,12,cot
0,proper_tags,181, should,1757,2.0,cot,66.0,181,2.0,110,0.8903309661436879,1.752406448666265e-07,1.0890440256859341e-08,0.8903309661436879,0.10966884772522703,12,cot
0,proper_tags,182, be,413,2.0,cot,67.0,182,2.0,111,0.5733660872321575,3.834675262177443e-06,1.2899269146346013e-07,0.5733660872321575,0.4266299490998889,12,cot
0,proper_tags,183, separated,33930,2.0,cot,68.0,183,2.0,112,0.5078670561363811,2.0801748850088907e-07,3.261057094414116e-08,0.5078670561363811,0.4921327032355594,12,cot
0,proper_tags,184, into,1511,2.0,cot,69.0,184,2.0,113,0.07097608230712381,1.3108044239447591e-08,5.844448636858485e-10,0.07097608230712381,0.9290239040003871,12,cot
0,proper_tags,185, panels,30863,2.0,cot,70.0,185,2.0,114,0.05173528532006275,2.1275612415913314e-07,2.939030134878372e-09,0.05173528532006275,0.9482644989847829,12,cot
0,proper_tags,186,.,13,2.0,cot,71.0,186,2.0,115,0.12813862662682907,7.874531142631369e-08,1.1493061994180754e-09,0.12813862662682907,0.8718612934785532,12,cot
0,proper_tags,187, The,623,2.0,cot,72.0,187,2.0,116,0.9983441068378434,2.4389021731763406e-11,3.188765072117996e-13,0.9983441068378434,0.0016558931374486157,12,cot
0,proper_tags,188, answer,6052,2.0,cot,73.0,188,2.0,117,0.991752343093325,8.49050765890858e-09,5.163722093956969e-09,0.991752343093325,0.008247643252445069,12,cot
0,proper_tags,189, should,1757,2.0,cot,74.0,189,2.0,118,0.9892977500096102,2.8676435700759984e-11,2.4849938283443996e-11,0.9892977500096102,0.010702249936863575,12,cot
0,proper_tags,190, make,1520,2.0,cot,75.0,190,2.0,119,0.937669630621549,1.1497204143820733e-08,5.079942760608439e-09,0.937669630621549,0.06233035280130432,12,cot
0,proper_tags,191, each,2454,2.0,cot,76.0,191,2.0,120,0.2716876232711291,2.100685920592782e-08,2.2153747821463023e-09,0.2716876232711291,0.7283123535066369,12,cot
0,proper_tags,192, element,3577,2.0,cot,77.0,192,2.0,121,0.28276346585119605,5.318547902866549e-09,1.340143344167203e-10,0.28276346585119605,0.7172365286962418,12,cot
0,proper_tags,193, earn,8748,2.0,cot,78.0,193,2.0,122,0.24530150766581513,1.88660019695115e-09,1.2647805871212136e-10,0.24530150766581513,0.7546984903211066,12,cot
0,proper_tags,194, its,1617,2.0,cot,79.0,194,2.0,123,0.32661926946722936,7.387785974338102e-10,1.2677426773619228e-10,0.32661926946722936,0.6733807296672177,12,cot
0,proper_tags,195, space,4918,2.0,cot,80.0,195,2.0,124,0.5840981445653495,8.183327130289673e-10,4.672541412278381e-11,0.5840981445653495,0.4159018545695923,12,cot
0,proper_tags,196, and,326,2.0,cot,81.0,196,2.0,125,0.9369213628884866,1.5635309621223445e-11,5.951438255290671e-13,0.9369213628884866,0.06307863709528279,12,cot
0,proper_tags,197, leave,7668,2.0,cot,82.0,197,2.0,126,0.8776567129569529,1.4312925148069626e-08,8.179264874836255e-08,0.8776567129569529,0.12234319093747306,12,cot
0,proper_tags,198, technical,11814,2.0,cot,83.0,198,2.0,127,0.41656546221066026,3.725378036695637e-07,1.9133615079200817e-08,0.41656546221066026,0.5834341461179209,12,cot
0,proper_tags,199, details,4878,2.0,cot,84.0,199,2.0,128,0.933347949321043,4.4112155476572456e-07,3.4660073421481683e-07,0.933347949321043,0.06665126295666796,12,cot
0,proper_tags,200, such,2238,2.0,cot,85.0,200,2.0,129,0.016631081818001374,3.6826399428324795e-07,1.4976279355366522e-06,0.016631081818001374,0.9833670522900688,12,cot
0,proper_tags,201, as,472,2.0,cot,86.0,201,2.0,130,0.7616377777724955,1.6227088109171702e-09,3.406982830217574e-11,0.7616377777724955,0.2383622205707259,12,cot
0,proper_tags,202, the,290,2.0,cot,87.0,202,2.0,131,0.12922830446962297,5.961420025258682e-08,9.632350169293482e-10,0.12922830446962297,0.8707716349529419,12,cot
0,proper_tags,203, model,2359,2.0,cot,88.0,203,2.0,132,0.010853802796988556,5.1446493009308565e-06,6.80742728347133e-07,0.010853802796988556,0.9891403718109821,12,cot
0,proper_tags,204, hook,16682,2.0,cot,89.0,204,2.0,133,0.07091865302666736,5.564761137467136e-06,8.644093220435335e-07,0.07091865302666736,0.9290749178028731,12,cot
0,proper_tags,205, and,326,2.0,cot,90.0,205,2.0,134,0.4211999981821772,3.915323294781354e-07,6.452566679142153e-09,0.4211999981821772,0.5787996038329267,12,cot
0,proper_tags,206, probe,31925,2.0,cot,91.0,206,2.0,135,0.008190882680837532,9.104606043146265e-06,8.161749817439296e-06,0.008190882680837532,0.9917918509633019,12,cot
0,proper_tags,207, fit,5769,2.0,cot,92.0,207,2.0,136,0.0019389542198518285,1.5953321865301243e-06,1.4248856966043865e-08,0.0019389542198518285,0.9980594361991046,12,cot
0,proper_tags,208, in,306,2.0,cot,93.0,208,2.0,137,0.8700534211382784,2.52004258959596e-06,8.853783716127853e-07,0.8700534211382784,0.12994317344076034,12,cot
0,proper_tags,209, the,290,2.0,cot,94.0,209,2.0,138,0.7708432847786237,5.730783702802644e-07,5.6697602660094776e-08,0.7708432847786237,0.2291560854454035,12,cot
0,proper_tags,210, caption,42602,2.0,cot,95.0,210,2.0,139,0.41694760309496076,2.4507955865638168e-05,4.468243694584834e-06,0.41694760309496076,0.583023420705479,12,cot
0,proper_tags,211, or,503,2.0,cot,96.0,211,2.0,140,0.7924869066995196,4.093738459168126e-08,3.731646220048077e-10,0.7924869066995196,0.20751305198993125,12,cot
0,proper_tags,212, methods,7933,2.0,cot,97.0,212,2.0,141,0.31108865255842294,2.1813206305035473e-05,1.3962740307527568e-05,0.31108865255842294,0.6888755714949646,12,cot
0,proper_tags,220,Show,8313,3.0,assistant,1.0,220,3.0,142,8.703873723256562e-05,8.115769133735397e-11,1.5398960798220328e-13,8.703873723256562e-05,0.9999129611814558,12,cot
0,proper_tags,221, one,1001,3.0,assistant,2.0,221,3.0,143,9.175783575873697e-06,5.4332734991198265e-11,5.360863883870146e-13,9.175783575873697e-06,0.9999908241615553,12,cot
0,proper_tags,222, short,4022,3.0,assistant,3.0,222,3.0,144,5.8950607967762244e-05,8.1749644496306e-10,3.070457892747667e-10,5.8950607967762244e-05,0.99994104826749,12,cot
0,proper_tags,223, conversation,15681,3.0,assistant,4.0,223,3.0,145,1.5297990216360452e-05,7.783671395300013e-09,9.237538508083572e-11,1.5297990216360452e-05,0.9999846941337368,12,cot
0,proper_tags,224, with,483,3.0,assistant,5.0,224,3.0,146,4.047248662522368e-06,5.779975017962262e-12,7.321027855375557e-15,4.047248662522368e-06,0.9999959527455501,12,cot
0,proper_tags,225, two,1920,3.0,assistant,6.0,225,3.0,147,5.919470565052012e-05,5.434665528928069e-10,1.723166767442279e-11,5.919470565052012e-05,0.9999408047336512,12,cot
0,proper_tags,226, questions,5359,3.0,assistant,7.0,226,3.0,148,1.6249042370561835e-05,6.638477258284245e-10,3.283841097882618e-11,1.6249042370561835e-05,0.9999837502609432,12,cot
0,proper_tags,227,",",11,3.0,assistant,8.0,227,3.0,149,8.612859576069873e-06,3.0114989065098315e-12,4.7577359758288426e-15,8.612859576069873e-06,0.9999913871374075,12,cot
0,proper_tags,228, two,1920,3.0,assistant,9.0,228,3.0,150,0.0004972785853618323,6.537607503379926e-10,7.574835513795502e-12,0.0004972785853618323,0.9995027207533026,12,cot
0,proper_tags,229, reasoning,57927,3.0,assistant,10.0,229,3.0,151,0.0011480251896535633,3.4677767430092754e-08,1.2256837980639466e-09,0.0011480251896535633,0.9988519389068953,12,cot
0,proper_tags,230, passages,69047,3.0,assistant,11.0,230,3.0,152,4.5304153696287073e-05,1.1025850002844135e-09,8.622261156384246e-11,4.5304153696287073e-05,0.9999546946574961,12,cot
0,proper_tags,231,",",11,3.0,assistant,12.0,231,3.0,153,0.0004152670066683292,3.350647714636212e-11,2.129350178350535e-13,0.0004152670066683292,0.9995847329596124,12,cot
