prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,seg_ix,sample_ix,display_token_ix,p_system,p_user,p_cot,p_assistant,prob,target_role,layer_ix
0,proper_tags,137, it,480,1.0,user,56.0,1.0,137,56,0.0006611271360877672,0.9196172929384971,0.07811230609093074,0.0016092738344841895,0.07811230609093074,cot,12
0,proper_tags,138, follows,18183,1.0,user,57.0,1.0,138,57,0.009204004473255237,0.7450685688471658,0.22692564832917858,0.018801778350400537,0.22692564832917858,cot,12
0,proper_tags,139,?,30,1.0,user,58.0,1.0,139,58,0.0004980583644464699,0.986454687554634,0.01299251179269076,5.474228822906382e-05,0.01299251179269076,cot,12
0,proper_tags,140, I'd,18754,1.0,user,59.0,1.0,140,59,6.482583605441372e-05,0.9990797399773169,0.000855243049141059,1.911374877703369e-07,0.000855243049141059,cot,12
0,proper_tags,141, like,1299,1.0,user,60.0,1.0,141,60,0.000676646531768153,0.9982581594354585,0.001064826619805162,3.6741296843954017e-07,0.001064826619805162,cot,12
0,proper_tags,142, one,1001,1.0,user,61.0,1.0,142,61,0.002394102530693016,0.9735022812400675,0.023789799272276674,0.00031381695696276784,0.023789799272276674,cot,12
0,proper_tags,143, result,1534,1.0,user,62.0,1.0,143,62,7.322513127552584e-05,0.999562907570566,0.00027594968945904676,8.79176086993484e-05,0.00027594968945904676,cot,12
0,proper_tags,144, worth,7549,1.0,user,63.0,1.0,144,63,0.0002609915007986114,0.9994044643860235,0.00033027540933502106,4.26870384290331e-06,0.00033027540933502106,cot,12
0,proper_tags,145, showing,14253,1.0,user,64.0,1.0,145,64,0.0008590532331311639,0.9990157027179548,0.00011740643373885346,7.83761517508178e-06,0.00011740643373885346,cot,12
0,proper_tags,146, Ne,4475,1.0,user,65.0,1.0,146,65,0.00014498749819861573,0.9987141619724091,0.0011063919319826148,3.445859740963526e-05,0.0011063919319826148,cot,12
0,proper_tags,147,el,296,1.0,user,66.0,1.0,147,66,9.544296766376803e-06,0.999860646456729,0.00012953561544032204,2.736310643379069e-07,0.00012953561544032204,cot,12
0,proper_tags,148,",",11,1.0,user,67.0,1.0,148,67,0.00022326580422731557,0.9993530944997012,0.00041508009776060253,8.55959831072151e-06,0.00041508009776060253,cot,12
0,proper_tags,149, even,1952,1.0,user,68.0,1.0,149,68,0.00026216695941239457,0.9992614255000751,0.00044140772573123883,3.499981478123217e-05,0.00044140772573123883,cot,12
0,proper_tags,150, if,538,1.0,user,69.0,1.0,150,69,2.1442414019827105e-05,0.9999745657372644,3.983766656895138e-06,8.08205893788818e-09,3.983766656895138e-06,cot,12
0,proper_tags,151, it,480,1.0,user,70.0,1.0,151,70,0.01213963665454157,0.9513944508298634,0.0325304456472857,0.003935466868309304,0.0325304456472857,cot,12
0,proper_tags,152, ruins,76738,1.0,user,71.0,1.0,152,71,0.0032305356596960275,0.9424230982932736,0.024086055073921555,0.030260310973108953,0.024086055073921555,cot,12
0,proper_tags,153, my,922,1.0,user,72.0,1.0,153,72,0.00020497926157544055,0.9997881552248042,6.847531440408638e-06,1.798218004384779e-08,6.847531440408638e-06,cot,12
0,proper_tags,154, favourite,22127,1.0,user,73.0,1.0,154,73,0.0011086306241759652,0.9767645317219927,0.021956702987892266,0.0001701346659390525,0.021956702987892266,cot,12
0,proper_tags,155, hypothesis,65604,1.0,user,74.0,1.0,155,74,0.007485240291143319,0.8854247066885863,0.09959621612748538,0.0074938368927848446,0.09959621612748538,cot,12
0,proper_tags,163,Need,23483,2.0,cot,1.0,2.0,163,75,1.4115700061817206e-08,4.956919252764067e-07,0.999705796678519,0.00029369351385562155,0.999705796678519,cot,12
0,proper_tags,164, concise,82463,2.0,cot,2.0,2.0,164,76,3.339971926448158e-07,8.308670109554806e-05,0.9826709463336744,0.01724563296803742,0.9826709463336744,cot,12
0,proper_tags,165, project,2993,2.0,cot,3.0,2.0,165,77,0.0007809836153286589,0.08429519558628687,0.7956031796887939,0.11932064110959065,0.7956031796887939,cot,12
0,proper_tags,166, idea,6056,2.0,cot,4.0,2.0,166,78,1.8249757269522301e-06,0.0001666080583976236,0.892655627163546,0.10717593980232955,0.892655627163546,cot,12
0,proper_tags,174,**,410,3.0,assistant,1.0,3.0,174,79,4.6337601609543843e-10,7.299349634677189e-10,0.0006706970533059639,0.9993293017533831,0.0006706970533059639,cot,12
0,proper_tags,175,Mini,52306,3.0,assistant,2.0,3.0,175,80,3.278778044192811e-08,1.3030779793900628e-07,0.00018084516922545085,0.9998189917351962,0.00018084516922545085,cot,12
0,proper_tags,176,‑,50005,3.0,assistant,3.0,3.0,176,81,3.755169536857167e-12,6.1614270757761736e-12,2.490087734659491e-05,0.9999750991127369,2.490087734659491e-05,cot,12
0,proper_tags,177,experiment,129042,3.0,assistant,4.0,3.0,177,82,1.3046301968800378e-09,2.939503795320677e-09,9.274429454494976e-05,0.999907251461321,9.274429454494976e-05,cot,12
0,proper_tags,178,:,25,3.0,assistant,5.0,3.0,178,83,7.864218126245349e-10,8.301071156275728e-09,2.2898789805615003e-05,0.9999770921227014,2.2898789805615003e-05,cot,12
0,proper_tags,179, “,966,3.0,assistant,6.0,3.0,179,84,1.5917355649163401e-09,1.2482546306325742e-08,2.4100620259310405e-05,0.9999758853054589,2.4100620259310405e-05,cot,12
0,proper_tags,180,Role,10490,3.0,assistant,7.0,3.0,180,85,1.8264217392822343e-06,8.369787066750672e-07,0.0044727544838084774,0.9955245821157456,0.0044727544838084774,cot,12
0,proper_tags,181,‑,50005,3.0,assistant,8.0,3.0,181,86,1.1394935620848052e-09,4.214098721152276e-10,2.697355844176948e-05,0.9999730248806548,2.697355844176948e-05,cot,12
0,proper_tags,182,Switch,20078,3.0,assistant,9.0,3.0,182,87,4.215998210510681e-09,4.485683818576918e-09,4.4939403224238156e-05,0.9999550518950937,4.4939403224238156e-05,cot,12
0,proper_tags,183,ing,289,3.0,assistant,10.0,3.0,183,88,7.201575841248544e-08,3.3613383694334776e-07,0.0006757030283423281,0.9993238888220624,0.0006757030283423281,cot,12
0,proper_tags,184, vs,10217,3.0,assistant,11.0,3.0,184,89,1.2543221243666996e-08,8.329138980685699e-08,0.001162400604029872,0.998837503561359,0.001162400604029872,cot,12
0,proper_tags,185,.,13,3.0,assistant,12.0,3.0,185,90,1.0646929217951938e-07,8.511353152494487e-08,0.006114843757799261,0.9938849646593771,0.006114843757799261,cot,12
0,proper_tags,186, Instruction,55556,3.0,assistant,13.0,3.0,186,91,6.299388737715667e-08,6.498993091780947e-08,0.0004512171600877984,0.9995486548560939,0.0004512171600877984,cot,12
0,proper_tags,187, Ad,2686,3.0,assistant,14.0,3.0,187,92,1.697482118438157e-06,2.7341700685199167e-05,0.0036161572482615112,0.9963548035689349,0.0036161572482615112,cot,12
0,proper_tags,188,herence,172663,3.0,assistant,15.0,3.0,188,93,5.782243788389312e-10,2.1565778880563252e-09,7.2337120768876135e-06,0.999992763553121,7.2337120768876135e-06,cot,12
0,proper_tags,189,”,693,3.0,assistant,16.0,3.0,189,94,2.45493161688447e-12,5.957345233901389e-12,7.15812621326931e-07,0.9999992841789663,7.15812621326931e-07,cot,12
0,proper_tags,190,"**

",91587,3.0,assistant,17.0,3.0,190,95,3.587458967814803e-10,1.376142164677619e-10,0.00045120463979229393,0.9995487948638476,0.00045120463979229393,cot,12
0,proper_tags,191,1,16,3.0,assistant,18.0,3.0,191,96,1.013361982971088e-09,7.60783843020612e-11,0.0018244622384964058,0.9981755366720632,0.0018244622384964058,cot,12
0,proper_tags,192,.,13,3.0,assistant,19.0,3.0,192,97,4.889337626069537e-08,2.4089678553959864e-08,0.0005070327074108395,0.9994928943095345,0.0005070327074108395,cot,12
0,proper_tags,193, **,6240,3.0,assistant,20.0,3.0,193,98,1.8979604273754365e-09,9.192349275129283e-11,0.001072397355772618,0.9989276006543435,0.001072397355772618,cot,12
0,proper_tags,194,Model,2239,3.0,assistant,21.0,3.0,194,99,5.028646036310419e-06,1.5923272064757675e-05,0.004344921307446483,0.9956341267744525,0.004344921307446483,cot,12
0,proper_tags,195, &,827,3.0,assistant,22.0,3.0,195,100,1.1744078534434886e-09,8.739063714796039e-10,0.0003949708132724039,0.9996050271384133,0.0003949708132724039,cot,12
0,proper_tags,196, Prompt,103998,3.0,assistant,23.0,3.0,196,101,8.308190153763612e-08,9.115857467272211e-08,0.0011598542123193107,0.9988399715472044,0.0011598542123193107,cot,12
0,proper_tags,197,**,410,3.0,assistant,24.0,3.0,197,102,3.605019250240328e-07,1.5787582714422918e-06,0.005182175018607332,0.9948158857211962,0.005182175018607332,cot,12
0,proper_tags,198,"  
",4066,3.0,assistant,25.0,3.0,198,103,1.5925875388237168e-12,6.586057276667117e-12,5.977661697823958e-06,0.9999940223301236,5.977661697823958e-06,cot,12
0,proper_tags,199,  ,256,3.0,assistant,26.0,3.0,199,104,5.574824896219033e-07,3.5761959725519537e-06,0.005650680349423943,0.994345185972114,0.005650680349423943,cot,12
0,proper_tags,200, -,533,3.0,assistant,27.0,3.0,200,105,1.1060027175754178e-08,6.2954166948510885e-09,0.00038990130403089145,0.9996100813405252,0.00038990130403089145,cot,12
0,proper_tags,201, Use,7649,3.0,assistant,28.0,3.0,201,106,1.2921531326582406e-08,8.620792194147892e-09,0.0012114231478779827,0.9987885553097984,0.0012114231478779827,cot,12
0,proper_tags,202, GPT,174803,3.0,assistant,29.0,3.0,202,107,3.3552127380659504e-08,7.936095947582737e-07,0.00346527200783804,0.9965339008304399,0.00346527200783804,cot,12
0,proper_tags,203,‑,50005,3.0,assistant,30.0,3.0,203,108,5.6526580757168454e-06,0.00023807238847584373,0.06562892822593219,0.9341273467275162,0.06562892822593219,cot,12
0,proper_tags,204,OSS,26496,3.0,assistant,31.0,3.0,204,109,2.263836648956254e-06,9.93698945258368e-05,0.03510890305143138,0.9647894632173939,0.03510890305143138,cot,12
0,proper_tags,205,‑,50005,3.0,assistant,32.0,3.0,205,110,1.2730478722290096e-08,1.8104981889495095e-07,0.0010921024003599606,0.9989077038193425,0.0010921024003599606,cot,12
0,proper_tags,206,20,455,3.0,assistant,33.0,3.0,206,111,1.4261391781548277e-09,2.114836368105023e-08,7.377618191225068e-05,0.999926201243585,7.377618191225068e-05,cot,12
0,proper_tags,207,B,33,3.0,assistant,34.0,3.0,207,112,2.156935905842722e-08,1.6625193778906668e-07,0.0012192482369225899,0.9987805639417805,0.0012192482369225899,cot,12
0,proper_tags,208, (,350,3.0,assistant,35.0,3.0,208,113,1.021768912978539e-09,3.646330698698706e-09,0.00019641476365417563,0.9998035805682461,0.00019641476365417563,cot,12
0,proper_tags,209,or,267,3.0,assistant,36.0,3.0,209,114,4.364324435431153e-11,7.913484663883932e-11,0.00029203050614090727,0.999707969371081,0.00029203050614090727,cot,12
0,proper_tags,210, any,1062,3.0,assistant,37.0,3.0,210,115,2.4620097531238345e-09,3.882233449649285e-09,0.0033897877929391427,0.9966102058628176,0.0033897877929391427,cot,12
0,proper_tags,211, open,2494,3.0,assistant,38.0,3.0,211,116,1.4548483782033223e-08,5.1784288780931086e-08,2.5943211355860953e-05,0.9999739904558715,2.5943211355860953e-05,cot,12
0,proper_tags,212,‑,50005,3.0,assistant,39.0,3.0,212,117,7.856346445627038e-11,5.0881958563945403e-11,8.91510797281074e-06,0.9999910847625817,8.91510797281074e-06,cot,12
0,proper_tags,213,source,4935,3.0,assistant,40.0,3.0,213,118,3.466441250729694e-08,2.0913594413133324e-07,9.9492531594553e-05,0.9999002636680487,9.9492531594553e-05,cot,12
0,proper_tags,214, L,451,3.0,assistant,41.0,3.0,214,119,9.444369198947886e-08,2.2773627130622423e-06,0.003445072190576204,0.9965525560030188,0.003445072190576204,cot,12
0,proper_tags,215,LM,19641,3.0,assistant,42.0,3.0,215,120,2.752186684654379e-07,7.189321673291021e-07,0.0022574376959587574,0.9977415681532054,0.0022574376959587574,cot,12
0,proper_tags,216, you,481,3.0,assistant,43.0,3.0,216,121,1.3251917704730805e-08,2.1549463795999124e-07,0.0005424473776340632,0.9994573238758102,0.0005424473776340632,cot,12
0,proper_tags,217, have,679,3.0,assistant,44.0,3.0,217,122,1.508218056192973e-08,4.905845746878894e-08,0.002195386443863854,0.9978045494154981,0.002195386443863854,cot,12
0,proper_tags,218,).,741,3.0,assistant,45.0,3.0,218,123,2.2813232252797486e-11,3.550128781678837e-11,5.13492972882997e-06,0.9999948650119566,5.13492972882997e-06,cot,12
0,proper_tags,219,"  
",4066,3.0,assistant,46.0,3.0,219,124,1.2835552609695563e-11,5.4922126847939656e-11,7.640597915345748e-05,0.9999235939530888,7.640597915345748e-05,cot,12
0,proper_tags,220,  ,256,3.0,assistant,47.0,3.0,220,125,2.788392313085918e-08,4.0945745233099976e-07,0.003365281582993436,0.996634281075631,0.003365281582993436,cot,12
0,proper_tags,221, -,533,3.0,assistant,48.0,3.0,221,126,1.4346109345169578e-11,1.8756677205055007e-11,9.079694504875784e-05,0.9999092030218485,9.079694504875784e-05,cot,12
0,proper_tags,222, Create,6585,3.0,assistant,49.0,3.0,222,127,1.2793560387231833e-10,8.652459535736959e-11,0.0002699435904581035,0.9997300561950816,0.0002699435904581035,cot,12
0,proper_tags,223, a,261,3.0,assistant,50.0,3.0,223,128,1.644024627681387e-08,3.214522512025536e-09,0.0005234584783128897,0.9994765218669184,0.0005234584783128897,cot,12
0,proper_tags,224, base,3611,3.0,assistant,51.0,3.0,224,129,1.487407932200223e-10,3.722278350565034e-10,2.2404308265716672e-05,0.9999775951707658,2.2404308265716672e-05,cot,12
0,proper_tags,225, prompt,15226,3.0,assistant,52.0,3.0,225,130,2.166671248429624e-08,9.535701599054959e-09,0.0008128661935268925,0.999187102604059,0.0008128661935268925,cot,12
0,proper_tags,226, that,484,3.0,assistant,53.0,3.0,226,131,1.277357482175992e-10,4.59743971890193e-10,0.0001236631687654642,0.9998763362437548,0.0001236631687654642,cot,12
0,proper_tags,227, sets,11982,3.0,assistant,54.0,3.0,227,132,5.946134292625867e-09,4.256111402845468e-09,0.0005920861302817545,0.9994079036674726,0.0005920861302817545,cot,12
0,proper_tags,228, a,261,3.0,assistant,55.0,3.0,228,133,1.0772076655415757e-07,6.284766028539013e-08,0.0023315506503538484,0.9976682787812193,0.0023315506503538484,cot,12
0,proper_tags,229, role,5430,3.0,assistant,56.0,3.0,229,134,1.4423619038239773e-07,3.0225795777282424e-07,0.0014155849521298581,0.998583968553722,0.0014155849521298581,cot,12
0,proper_tags,230,",",11,3.0,assistant,57.0,3.0,230,135,1.8877492739459606e-09,3.3461822305978704e-09,0.0007004894535762687,0.9992995053124922,0.0007004894535762687,cot,12
0,proper_tags,231, e,319,3.0,assistant,58.0,3.0,231,136,6.602713190099442e-08,1.1560355230809723e-07,0.0002857166570053351,0.9997141017123103,0.0002857166570053351,cot,12
0,proper_tags,232,.g,1940,3.0,assistant,59.0,3.0,232,137,7.719477486096965e-07,8.277382993690902e-06,0.01236351809197042,0.9876274325772872,0.01236351809197042,cot,12
0,proper_tags,233,.,13,3.0,assistant,60.0,3.0,233,138,8.297329477235396e-12,6.798956284342277e-12,9.259124586777163e-05,0.9999074087390359,9.259124586777163e-05,cot,12
0,proper_tags,234,"  
",4066,3.0,assistant,61.0,3.0,234,139,9.965604125150607e-11,1.0613988170918902e-09,0.0005576724071015637,0.9994423264318435,0.0005576724071015637,cot,12
0,proper_tags,235,    ,257,3.0,assistant,62.0,3.0,235,140,7.231096940373768e-08,7.13772203177767e-08,0.00033411538031832453,0.999665740931492,0.00033411538031832453,cot,12
0,proper_tags,236," ```
",93366,3.0,assistant,63.0,3.0,236,141,2.3026551804310063e-11,6.273976497311767e-12,3.983361212733148e-05,0.9999601663585721,3.983361212733148e-05,cot,12
0,proper_tags,237,    ,257,3.0,assistant,64.0,3.0,237,142,1.406398293568844e-08,1.095546826627676e-09,0.002462621666901997,0.9975373631735682,0.002462621666901997,cot,12
0,proper_tags,238, You,1608,3.0,assistant,65.0,3.0,238,143,5.414523768732558e-08,4.925948170484116e-09,0.000966439011944194,0.9990335019168699,0.000966439011944194,cot,12
0,proper_tags,239, are,553,3.0,assistant,66.0,3.0,239,144,4.3314762512172514e-07,5.242301750771261e-08,0.006109181479428858,0.9938903329499286,0.006109181479428858,cot,12
0,proper_tags,240, a,261,3.0,assistant,67.0,3.0,240,145,3.96155794837508e-07,6.465477529986815e-07,0.008814604592636189,0.991184352703816,0.008814604592636189,cot,12
0,proper_tags,241, helpful,10297,3.0,assistant,68.0,3.0,241,146,9.16465554186114e-08,9.713829710563301e-07,0.01221427718474641,0.9877846597857272,0.01221427718474641,cot,12
0,proper_tags,242, assistant,29186,3.0,assistant,69.0,3.0,242,147,2.9312791342374785e-07,3.162285438748395e-07,0.036470438674693954,0.9635289519688487,0.036470438674693954,cot,12
0,proper_tags,243,.,13,3.0,assistant,70.0,3.0,243,148,1.0764599234887106e-09,3.1423325316279664e-10,0.0005011473376940367,0.9994988512716129,0.0005011473376940367,cot,12
0,proper_tags,244,"  
",4066,3.0,assistant,71.0,3.0,244,149,1.6788419770685333e-07,5.141305172570832e-07,0.0016610380966293177,0.9983382798886556,0.0016610380966293177,cot,12
0,proper_tags,245,    ,257,3.0,assistant,72.0,3.0,245,150,1.7063508454840206e-06,6.761177656344353e-08,0.03194883415664484,0.9680493918807331,0.03194883415664484,cot,12
0,proper_tags,246, Instruction,55556,3.0,assistant,73.0,3.0,246,151,1.904598703555657e-05,1.3199104817718868e-06,0.2627806462809411,0.7371989878215417,0.2627806462809411,cot,12
0,proper_tags,247,:,25,3.0,assistant,74.0,3.0,247,152,4.327636807221533e-07,4.1742205265687344e-07,0.0512760156409428,0.9487231341733238,0.0512760156409428,cot,12
0,proper_tags,248, Summ,31663,3.0,assistant,75.0,3.0,248,153,1.88326672049121e-09,2.7522285090800746e-09,0.0008926351963648084,0.9991073601681398,0.0008926351963648084,cot,12
