prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,seg_ix,sample_ix,p_system,p_user,p_cot,p_assistant,prob
0,proper_tags,32,5,20,0.0,system,29.0,0.0,32,0.009564251964586278,0.979895025614187,0.010540717168546758,5.252680199864284e-09,0.010540717168546758
0,proper_tags,33,-,12,0.0,system,30.0,0.0,33,0.1361645552878691,0.8565171950190386,0.007310697546870908,7.5521462214524654e-06,0.007310697546870908
0,proper_tags,34,10,702,0.0,system,31.0,0.0,34,0.002096663939675322,0.9955734900676865,0.00232973637362781,1.096190104532667e-07,0.00232973637362781
0,proper_tags,35,-,12,0.0,system,32.0,0.0,35,0.04280574987292547,0.3471319519673314,0.6100622544834085,4.3676334637743726e-08,0.6100622544834085
0,proper_tags,36,01,2290,0.0,system,33.0,0.0,36,0.005559664216270819,0.9930497110010659,0.0013906188564040912,5.92625892421266e-09,0.0013906188564040912
0,proper_tags,37,"

",279,0.0,system,34.0,0.0,37,0.0004597816996654739,0.4038755366932621,0.5956646369374905,4.4669581922981645e-08,0.5956646369374905
0,proper_tags,38,Reason,30377,0.0,system,35.0,0.0,38,0.1378812870390228,0.529263817368917,0.33284723376233033,7.661829729898156e-06,0.33284723376233033
0,proper_tags,39,ing,289,0.0,system,36.0,0.0,39,0.029253769044422236,0.9544646925827861,0.016281289661824388,2.4871096744163194e-07,0.016281289661824388
0,proper_tags,40,:,25,0.0,system,37.0,0.0,40,0.04519181947777846,0.4769093000684884,0.47789879237158706,8.808214613494719e-08,0.47789879237158706
0,proper_tags,41, low,4465,0.0,system,38.0,0.0,41,0.011124896064101827,0.645901049830755,0.3429672811887005,6.772916442593278e-06,0.3429672811887005
0,proper_tags,42,"

",279,0.0,system,39.0,0.0,42,0.025061838957425264,0.11251480291171964,0.8624215663790384,1.7917518166386358e-06,0.8624215663790384
0,proper_tags,43,#,2,0.0,system,40.0,0.0,43,0.029434521809827304,0.01679683511349928,0.9537177458903991,5.0897186274374585e-05,0.9537177458903991
0,proper_tags,44, Valid,13888,0.0,system,41.0,0.0,44,0.01564377718241101,0.04422595692328798,0.9401252891410099,4.9767532911118876e-06,0.9401252891410099
0,proper_tags,45, channels,18403,0.0,system,42.0,0.0,45,0.0047192364152879905,0.042667478694440125,0.9521807284070317,0.0004325564832403505,0.9521807284070317
0,proper_tags,46,:,25,0.0,system,43.0,0.0,46,0.006986786171509195,0.10186719327146596,0.8911239152785035,2.2105278521279725e-05,0.8911239152785035
0,proper_tags,47, analysis,8450,0.0,system,44.0,0.0,47,0.00020756250123071942,0.00021412573218469714,0.9995733702636888,4.941502895912174e-06,0.9995733702636888
0,proper_tags,48,",",11,0.0,system,45.0,0.0,48,0.00036282015347554626,0.00016927009515713967,0.9994414702193756,2.643953199181783e-05,0.9994414702193756
0,proper_tags,49, commentary,49159,0.0,system,46.0,0.0,49,0.01119880734738768,0.001175226201991641,0.9876123311084158,1.3635342204853139e-05,0.9876123311084158
0,proper_tags,50,",",11,0.0,system,47.0,0.0,50,0.01650339148747372,0.9828393236534334,0.0006572790651252309,5.793967629260963e-09,0.0006572790651252309
0,proper_tags,51, final,1721,0.0,system,48.0,0.0,51,0.0002845229905894007,3.6132874142195497e-06,0.9994997382516737,0.00021212547032258613,0.9994997382516737
0,proper_tags,52,.,13,0.0,system,49.0,0.0,52,0.0007350278906022729,8.80319606190593e-05,0.9990293260788207,0.0001476140699580051,0.9990293260788207
0,proper_tags,53, Channel,21030,0.0,system,50.0,0.0,53,0.02957152860114704,0.2434912690989808,0.7256740830431552,0.0012631192567169503,0.7256740830431552
0,proper_tags,54, must,2804,0.0,system,51.0,0.0,54,0.011748036208955063,0.13809229934988393,0.8500498883230304,0.00010977611813053835,0.8500498883230304
0,proper_tags,55, be,413,0.0,system,52.0,0.0,55,0.005000557870106147,0.6170412682874852,0.3779581340482734,3.979413524466754e-08,0.3779581340482734
0,proper_tags,56, included,7360,0.0,system,53.0,0.0,56,0.0011700907156131004,0.004420434665624259,0.993982517935434,0.0004269566833287349,0.993982517935434
0,proper_tags,57, for,395,0.0,system,54.0,0.0,57,0.0002736921603235303,0.0018681631779003522,0.997855180129905,2.964531871166163e-06,0.997855180129905
0,proper_tags,58, every,1753,0.0,system,55.0,0.0,58,0.0004916661768815914,0.03640411763965862,0.9631009687347938,3.24744866586745e-06,0.9631009687347938
0,proper_tags,59, message,3176,0.0,system,56.0,0.0,59,0.0005571201920907333,0.00013926250451803252,0.9991747748734832,0.00012884242990818457,0.9991747748734832
0,proper_tags,60,".
",558,0.0,system,57.0,0.0,60,5.790897992757945e-05,0.00014743583675647933,0.9995893578074234,0.00020529737589256963,0.9995893578074234
0,proper_tags,61,Keep,25627,0.0,system,58.0,0.0,61,0.01321418667074698,0.4127300262809704,0.5740516024788311,4.184569451554174e-06,0.5740516024788311
0,proper_tags,62, each,2454,0.0,system,59.0,0.0,62,0.07274089226011796,0.6942390811205131,0.2327179967002157,0.00030202991915320135,0.2327179967002157
0,proper_tags,63, final,1721,0.0,system,60.0,0.0,63,0.001025829995567317,0.0003482661829714043,0.9984069321584318,0.00021897166302953456,0.9984069321584318
0,proper_tags,64, answer,6052,0.0,system,61.0,0.0,64,0.0006685923343867228,0.001783810688867305,0.9975179516655077,2.9645311238361796e-05,0.9975179516655077
0,proper_tags,65, concise,82463,0.0,system,62.0,0.0,65,0.011380167786825966,0.47462828328817086,0.5139870316737033,4.5172512998451055e-06,0.5139870316737033
0,proper_tags,66,:,25,0.0,system,63.0,0.0,66,0.11807362198845195,0.19565380922968525,0.6862571034664168,1.5465315446006662e-05,0.6862571034664168
0,proper_tags,67, at,540,0.0,system,64.0,0.0,67,0.017094120925131098,0.8825517644622286,0.10035408305303216,3.1559608035093674e-08,0.10035408305303216
0,proper_tags,68, most,1645,0.0,system,65.0,0.0,68,0.01369709479895216,0.05930007204925184,0.9269780659705661,2.47671812299055e-05,0.9269780659705661
0,proper_tags,69, ,220,0.0,system,66.0,0.0,69,0.015132495732827534,0.5441918267733469,0.4406754402554546,2.372383710087896e-07,0.4406754402554546
0,proper_tags,70,100,1353,0.0,system,67.0,0.0,70,0.0029582007679264197,0.017860162672589577,0.9791799260124258,1.71054705828859e-06,0.9791799260124258
0,proper_tags,71, words,6391,0.0,system,68.0,0.0,71,0.009844924870536875,0.017460603077806038,0.972690987719027,3.4843326302204376e-06,0.972690987719027
0,proper_tags,72,",",11,0.0,system,69.0,0.0,72,0.005433514187505854,0.0036664345141213454,0.9908862772962801,1.377400209269161e-05,0.9908862772962801
0,proper_tags,73, without,2935,0.0,system,70.0,0.0,73,0.002558483482813224,0.01172738427718999,0.9856852844327939,2.884780720276213e-05,0.9856852844327939
0,proper_tags,74, a,261,0.0,system,71.0,0.0,74,0.10106278463584391,0.8939991241474331,0.004937799480616097,2.917361070656257e-07,0.004937799480616097
0,proper_tags,75, long,1701,0.0,system,72.0,0.0,75,0.00592239829752895,0.15205653141895265,0.8420090818166334,1.1988466885138121e-05,0.8420090818166334
0,proper_tags,76, introduction,22575,0.0,system,73.0,0.0,76,0.026352261347423078,0.08719407192027978,0.8863713545423395,8.231218995770424e-05,0.8863713545423395
0,proper_tags,77,.,13,0.0,system,74.0,0.0,77,0.006684042277106933,0.05173568746140454,0.9415066068666087,7.366339487977058e-05,0.9415066068666087
0,proper_tags,78,<|end|>,200007,,,,,78,0.0005618405380946824,0.00048338453005795527,0.998559733665788,0.00039504126605943214,0.998559733665788
0,proper_tags,79,<|start|>,200006,,,,,79,0.006568745216974135,0.004556497070863037,0.9887453209558381,0.00012943675632463817,0.9887453209558381
0,proper_tags,80,user,1428,,,,,80,0.002607692388085576,0.03293666156797567,0.9642109603224033,0.00024468572153549077,0.9642109603224033
0,proper_tags,81,<|message|>,200008,,,,,81,0.0006845595261339158,0.352803394573072,0.646470783239615,4.126266117896746e-05,0.646470783239615
0,proper_tags,82,I'm,15390,1.0,user,1.0,1.0,82,4.593639330947621e-05,0.99977412470546,0.00017993836165439644,5.395762480397133e-10,0.00017993836165439644
0,proper_tags,83, H,487,1.0,user,2.0,1.0,83,3.0746125873514614e-05,0.9999667270128264,2.5266947361375017e-06,1.6656399611998386e-10,2.5266947361375017e-06
0,proper_tags,84,anan,19035,1.0,user,3.0,1.0,84,8.099744852807605e-05,0.9999156918116471,3.310009939642261e-06,7.298852885073571e-10,3.310009939642261e-06
0,proper_tags,85,",",11,1.0,user,4.0,1.0,85,0.0001518821063435382,0.9998207420567619,2.7366520530086897e-05,9.316364590448507e-09,2.7366520530086897e-05
0,proper_tags,86, and,326,1.0,user,5.0,1.0,86,0.00013194975843886373,0.9997034211487371,0.00016462669778751282,2.3950364174482618e-09,0.00016462669778751282
0,proper_tags,87, I,357,1.0,user,6.0,1.0,87,0.006856224203413346,0.18811029266683257,0.8049877781679423,4.5704961811940945e-05,0.8049877781679423
0,proper_tags,88, want,1682,1.0,user,7.0,1.0,88,3.44541810079754e-05,0.9999605577323406,4.987809088378056e-06,2.775631133508329e-10,4.987809088378056e-06
0,proper_tags,89, to,316,1.0,user,8.0,1.0,89,0.0897645365783593,0.9092102156153776,0.0009281406102201698,9.710719604291136e-05,0.0009281406102201698
0,proper_tags,90, apply,6096,1.0,user,9.0,1.0,90,0.00013090377825249544,0.9998439228353455,2.5143278910215395e-05,3.010749170596875e-08,2.5143278910215395e-05
0,proper_tags,91, to,316,1.0,user,10.0,1.0,91,0.0001892093734603622,0.9998042171964023,6.5690120673746714e-06,4.418069935091341e-09,6.5690120673746714e-06
0,proper_tags,92, Ne,4475,1.0,user,11.0,1.0,92,6.51577206521069e-05,0.9999024136970537,3.241963575096895e-05,8.946543226298001e-09,3.241963575096895e-05
0,proper_tags,93,el,296,1.0,user,12.0,1.0,93,9.55466057978141e-05,0.9999019055110591,2.540597169014716e-06,7.285974336262227e-09,2.540597169014716e-06
0,proper_tags,94, N,478,1.0,user,13.0,1.0,94,0.0004106510502143573,0.9995655441330574,2.3511394593744743e-05,2.9342213456401065e-07,2.3511394593744743e-05
0,proper_tags,95,anda,4711,1.0,user,14.0,1.0,95,9.410931729852014e-05,0.9999013858045522,4.497760663657044e-06,7.117485693769288e-09,4.497760663657044e-06
0,proper_tags,96,'s,885,1.0,user,15.0,1.0,96,2.691987246336778e-05,0.9999689229886822,4.151903882916602e-06,5.2349714625268325e-09,4.151903882916602e-06
0,proper_tags,97, M,391,1.0,user,16.0,1.0,97,8.112869079172856e-06,0.9999875958838873,4.286475600996623e-06,4.771432618118834e-09,4.286475600996623e-06
0,proper_tags,98,ATS,42222,1.0,user,17.0,1.0,98,0.00023450331216668324,0.9997058677349062,5.9414385690361414e-05,2.1456723674986331e-07,5.9414385690361414e-05
0,proper_tags,99, stream,6855,1.0,user,18.0,1.0,99,0.0006255285854151807,0.9980531726651976,0.0013086107777966977,1.268797159058599e-05,0.0013086107777966977
0,proper_tags,100,.,13,1.0,user,19.0,1.0,100,3.866900950575862e-05,0.9999597081688558,1.6221945141893236e-06,6.271243886691979e-10,1.6221945141893236e-06
0,proper_tags,101, I've,9790,1.0,user,20.0,1.0,101,9.205377241387693e-05,0.9998986378811306,9.308228440700043e-06,1.1801466493857438e-10,9.308228440700043e-06
0,proper_tags,102, been,1339,1.0,user,21.0,1.0,102,0.0005919832115391959,0.9994009806008859,6.892608505235341e-06,1.4357906980598322e-07,6.892608505235341e-06
0,proper_tags,103, reading,6085,1.0,user,22.0,1.0,103,0.0003358554251725206,0.9994955492964105,0.00016660343089430708,1.9918475226089137e-06,0.00016660343089430708
0,proper_tags,104, Prompt,103998,1.0,user,23.0,1.0,104,0.0023645846882445654,0.996598505800061,0.0010305882396251529,6.321272069219818e-06,0.0010305882396251529
0,proper_tags,105, Injection,108046,1.0,user,24.0,1.0,105,0.007051375516215922,0.991156304949441,0.001780107599042739,1.2211935300296546e-05,0.001780107599042739
0,proper_tags,106, as,472,1.0,user,25.0,1.0,106,0.0011646290840775547,0.9986303819777997,0.0001999608089239987,5.028129198751075e-06,0.0001999608089239987
0,proper_tags,107, Role,24128,1.0,user,26.0,1.0,107,0.012780528268776977,0.9826865886647819,0.00449349945698243,3.938360945850238e-05,0.00449349945698243
0,proper_tags,108, Conf,20524,1.0,user,27.0,1.0,108,0.00029493262760763993,0.9833263138830527,0.016128028162621863,0.0002507253267178287,0.016128028162621863
0,proper_tags,109,usion,10514,1.0,user,28.0,1.0,109,0.0012622735294180439,0.997751910717729,0.0009853403300007103,4.754228523989852e-07,0.0009853403300007103
0,proper_tags,110, and,326,1.0,user,29.0,1.0,110,0.0017679156601085213,0.9979063590229967,0.00032460043559410595,1.1248813007031343e-06,0.00032460043559410595
0,proper_tags,111, experimenting,106461,1.0,user,30.0,1.0,111,0.00012183293212561935,0.99974214369491,0.00013600381303101246,1.9559933392067778e-08,0.00013600381303101246
0,proper_tags,112, with,483,1.0,user,31.0,1.0,112,0.0014176545809182698,0.9984293136612192,0.00015298313067890027,4.862718345967569e-08,0.00015298313067890027
0,proper_tags,113, GPT,174803,1.0,user,32.0,1.0,113,0.0003013810645932978,0.9988685590314854,0.0008194855249326662,1.0574378988414154e-05,0.0008194855249326662
0,proper_tags,114,-,12,1.0,user,33.0,1.0,114,0.00209562447100281,0.9977274890385797,0.0001768504704211381,3.601999632646368e-08,0.0001768504704211381
0,proper_tags,115,OSS,26496,1.0,user,34.0,1.0,115,0.006023655845513765,0.9937897994736365,0.00018429970626003878,2.2449745896877947e-06,0.00018429970626003878
0,proper_tags,116,-,12,1.0,user,35.0,1.0,116,0.0024020510408614016,0.9953259782689405,0.0022655494171330065,6.421273065136367e-06,0.0022655494171330065
0,proper_tags,117,20,455,1.0,user,36.0,1.0,117,0.005709393314093995,0.9906063790865143,0.0036825895142286874,1.6380851629714833e-06,0.0036825895142286874
0,proper_tags,118,B,33,1.0,user,37.0,1.0,118,0.09694114652648626,0.899732777750095,0.0033238060480969395,2.2696753217623434e-06,0.0033238060480969395
0,proper_tags,119,.,13,1.0,user,38.0,1.0,119,6.174458321080807e-05,0.999871483791745,6.675847221438176e-05,1.315282973543554e-08,6.675847221438176e-05
0,proper_tags,120, Can,4101,1.0,user,39.0,1.0,120,8.489172683850695e-05,0.9999027504928769,1.2357202735839173e-05,5.775485827119397e-10,1.2357202735839173e-05
0,proper_tags,121, you,481,1.0,user,40.0,1.0,121,0.00020174012442373873,0.9971451391514919,0.0026530436934757034,7.703060857273265e-08,0.0026530436934757034
0,proper_tags,122, suggest,6108,1.0,user,41.0,1.0,122,0.00037352736306731885,0.9990903728208294,0.0005359456187601315,1.5419734316765653e-07,0.0005359456187601315
0,proper_tags,123, a,261,1.0,user,42.0,1.0,123,0.0010627879257747031,0.9984948731601213,0.0004422222893680735,1.1662473586703652e-07,0.0004422222893680735
0,proper_tags,124, small,3291,1.0,user,43.0,1.0,124,7.168905999809753e-05,0.9999230353879757,5.266558496771218e-06,8.993529367187927e-09,5.266558496771218e-06
0,proper_tags,125, project,2993,1.0,user,44.0,1.0,125,0.0005389645507942533,0.9993352008658586,0.00012569904770702337,1.3553564019120884e-07,0.00012569904770702337
0,proper_tags,126, about,1078,1.0,user,45.0,1.0,126,0.00023532262019839567,0.9994838452472287,0.00028065080781428814,1.813247586279231e-07,0.00028065080781428814
0,proper_tags,127, whether,5588,1.0,user,46.0,1.0,127,0.00044938752988067914,0.999500251011609,4.83642968939356e-05,1.997161616467879e-06,4.83642968939356e-05
0,proper_tags,128, steering,49066,1.0,user,47.0,1.0,128,0.0020373360590409694,0.9865888705593409,0.011344750535101701,2.9042846516507605e-05,0.011344750535101701
0,proper_tags,129, the,290,1.0,user,48.0,1.0,129,0.0029279611656446228,0.9784011231125701,0.01825238438258852,0.0004185313391968752,0.01825238438258852
0,proper_tags,130, model,2359,1.0,user,49.0,1.0,130,0.0011571071358875938,0.9872958326557401,0.01140977524471439,0.00013728496365781898,0.01140977524471439
0,proper_tags,131,'s,885,1.0,user,50.0,1.0,131,0.005148415611679066,0.9702799288490221,0.024224803628530835,0.0003468519107679499,0.024224803628530835
0,proper_tags,132, role,5430,1.0,user,51.0,1.0,132,0.056399363800004834,0.8093847155300331,0.1174976273790585,0.016718293290903647,0.1174976273790585
0,proper_tags,133, representation,22311,1.0,user,52.0,1.0,133,0.029806960230554742,0.17592482397044318,0.6568664162915941,0.13740179950740797,0.6568664162915941
0,proper_tags,134, changes,6629,1.0,user,53.0,1.0,134,0.01147443816353069,0.9508247492139227,0.03645663001430015,0.001244182608246429,0.03645663001430015
0,proper_tags,135, which,1118,1.0,user,54.0,1.0,135,0.0015447998599731527,0.9907534649215326,0.0038855304645093844,0.003816204753984999,0.0038855304645093844
0,proper_tags,136, instructions,15543,1.0,user,55.0,1.0,136,0.005150368464664317,0.7993084860532474,0.1754791939367911,0.020061951545297062,0.1754791939367911
0,proper_tags,137, it,480,1.0,user,56.0,1.0,137,0.0006611271360877672,0.9196172929384971,0.07811230609093074,0.0016092738344841895,0.07811230609093074
0,proper_tags,138, follows,18183,1.0,user,57.0,1.0,138,0.009204004473255237,0.7450685688471658,0.22692564832917858,0.018801778350400537,0.22692564832917858
0,proper_tags,139,?,30,1.0,user,58.0,1.0,139,0.0004980583644464699,0.986454687554634,0.01299251179269076,5.474228822906382e-05,0.01299251179269076
0,proper_tags,140, I'd,18754,1.0,user,59.0,1.0,140,6.482583605441372e-05,0.9990797399773169,0.000855243049141059,1.911374877703369e-07,0.000855243049141059
0,proper_tags,141, like,1299,1.0,user,60.0,1.0,141,0.000676646531768153,0.9982581594354585,0.001064826619805162,3.6741296843954017e-07,0.001064826619805162
0,proper_tags,142, one,1001,1.0,user,61.0,1.0,142,0.002394102530693016,0.9735022812400675,0.023789799272276674,0.00031381695696276784,0.023789799272276674
0,proper_tags,143, result,1534,1.0,user,62.0,1.0,143,7.322513127552584e-05,0.999562907570566,0.00027594968945904676,8.79176086993484e-05,0.00027594968945904676
0,proper_tags,144, worth,7549,1.0,user,63.0,1.0,144,0.0002609915007986114,0.9994044643860235,0.00033027540933502106,4.26870384290331e-06,0.00033027540933502106
0,proper_tags,145, showing,14253,1.0,user,64.0,1.0,145,0.0008590532331311639,0.9990157027179548,0.00011740643373885346,7.83761517508178e-06,0.00011740643373885346
0,proper_tags,146, Ne,4475,1.0,user,65.0,1.0,146,0.00014498749819861573,0.9987141619724091,0.0011063919319826148,3.445859740963526e-05,0.0011063919319826148
0,proper_tags,147,el,296,1.0,user,66.0,1.0,147,9.544296766376803e-06,0.999860646456729,0.00012953561544032204,2.736310643379069e-07,0.00012953561544032204
0,proper_tags,148,",",11,1.0,user,67.0,1.0,148,0.00022326580422731557,0.9993530944997012,0.00041508009776060253,8.55959831072151e-06,0.00041508009776060253
0,proper_tags,149, even,1952,1.0,user,68.0,1.0,149,0.00026216695941239457,0.9992614255000751,0.00044140772573123883,3.499981478123217e-05,0.00044140772573123883
0,proper_tags,150, if,538,1.0,user,69.0,1.0,150,2.1442414019827105e-05,0.9999745657372644,3.983766656895138e-06,8.08205893788818e-09,3.983766656895138e-06
0,proper_tags,151, it,480,1.0,user,70.0,1.0,151,0.01213963665454157,0.9513944508298634,0.0325304456472857,0.003935466868309304,0.0325304456472857
0,proper_tags,152, ruins,76738,1.0,user,71.0,1.0,152,0.0032305356596960275,0.9424230982932736,0.024086055073921555,0.030260310973108953,0.024086055073921555
0,proper_tags,153, my,922,1.0,user,72.0,1.0,153,0.00020497926157544055,0.9997881552248042,6.847531440408638e-06,1.798218004384779e-08,6.847531440408638e-06
0,proper_tags,154, favourite,22127,1.0,user,73.0,1.0,154,0.0011086306241759652,0.9767645317219927,0.021956702987892266,0.0001701346659390525,0.021956702987892266
0,proper_tags,155, hypothesis,65604,1.0,user,74.0,1.0,155,0.007485240291143319,0.8854247066885863,0.09959621612748538,0.0074938368927848446,0.09959621612748538
0,proper_tags,156,.,13,1.0,user,75.0,1.0,156,0.0005032751751122531,0.9990690793178699,0.0004270096997118919,6.358073057900492e-07,0.0004270096997118919
0,proper_tags,157,<|end|>,200007,,,,,157,0.002403100957393407,0.9955657764936965,0.00202244629382299,8.676255087039607e-06,0.00202244629382299
0,proper_tags,158,<|start|>,200006,,,,,158,0.0022421821226864098,0.9966019012769192,0.001155773286549486,1.4331384476818784e-07,0.001155773286549486
0,proper_tags,159,assistant,173781,,,,,159,0.003683050664795736,0.41886997257568287,0.5732103999606211,0.004236576798900401,0.5732103999606211
0,proper_tags,160,<|channel|>,200005,,,,,160,0.002897403563923637,0.8444118481059605,0.15134289055974065,0.0013478577703751144,0.15134289055974065
0,proper_tags,161,analysis,35644,,,,,161,0.0003401249109122117,0.0021190225206805034,0.9916781623010873,0.005862690267320057,0.9916781623010873
0,proper_tags,162,<|message|>,200008,,,,,162,1.2285459246554253e-05,0.0003763444146389446,0.9956268811921635,0.003984488933951193,0.9956268811921635
0,proper_tags,163,Need,23483,2.0,cot,1.0,2.0,163,1.4115700061817206e-08,4.956919252764067e-07,0.999705796678519,0.00029369351385562155,0.999705796678519
0,proper_tags,164, concise,82463,2.0,cot,2.0,2.0,164,3.339971926448158e-07,8.308670109554806e-05,0.9826709463336744,0.01724563296803742,0.9826709463336744
0,proper_tags,165, project,2993,2.0,cot,3.0,2.0,165,0.0007809836153286589,0.08429519558628687,0.7956031796887939,0.11932064110959065,0.7956031796887939
0,proper_tags,166, idea,6056,2.0,cot,4.0,2.0,166,1.8249757269522301e-06,0.0001666080583976236,0.892655627163546,0.10717593980232955,0.892655627163546
0,proper_tags,167,.,13,2.0,cot,5.0,2.0,167,2.6150199829041218e-09,6.098124852868524e-07,0.9991911975291571,0.0008081900433377545,0.9991911975291571
0,proper_tags,168,<|end|>,200007,,,,,168,5.740027511713899e-07,1.3786332554292397e-06,0.9028052203170314,0.09719282704696201,0.9028052203170314
0,proper_tags,169,<|start|>,200006,,,,,169,1.0864871910552019e-06,8.897019282988528e-07,0.6601604853067493,0.3398375385041313,0.6601604853067493
0,proper_tags,170,assistant,173781,,,,,170,2.2848590510379115e-07,4.044404133872339e-07,0.8130963385392282,0.18690302853445337,0.8130963385392282
0,proper_tags,171,<|channel|>,200005,,,,,171,1.8331341440052645e-07,1.6958496628975923e-07,0.2747388479527709,0.7252607991488483,0.2747388479527709
0,proper_tags,172,final,17196,,,,,172,6.237836872548023e-07,1.777988130640672e-07,0.11091989989228777,0.889079298525212,0.11091989989228777
0,proper_tags,173,<|message|>,200008,,,,,173,8.066920207552327e-09,5.6454564036652466e-09,0.0016782418679022592,0.9983217444197211,0.0016782418679022592
