prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,sample_ix,seg_ix
0,proper_tags,95, would,1481,1.0,user,31.0,95,1.0
0,proper_tags,96, help,1652,1.0,user,32.0,96,1.0
0,proper_tags,97, me,668,1.0,user,33.0,97,1.0
0,proper_tags,98, distinguish,59938,1.0,user,34.0,98,1.0
0,proper_tags,99, those,2617,1.0,user,35.0,99,1.0
0,proper_tags,100, explanations,69457,1.0,user,36.0,100,1.0
0,proper_tags,101, while,2049,1.0,user,37.0,101,1.0
0,proper_tags,102, keeping,13958,1.0,user,38.0,102,1.0
0,proper_tags,103, the,290,1.0,user,39.0,103,1.0
0,proper_tags,104, experiment,12527,1.0,user,40.0,104,1.0
0,proper_tags,105, easy,4224,1.0,user,41.0,105,1.0
0,proper_tags,106, to,316,1.0,user,42.0,106,1.0
0,proper_tags,107, understand,4218,1.0,user,43.0,107,1.0
0,proper_tags,108,?,30,1.0,user,44.0,108,1.0
0,proper_tags,109,<|end|>,200007,,,,109,
0,proper_tags,110,<|start|>,200006,,,,110,
0,proper_tags,111,assistant,173781,,,,111,
0,proper_tags,112,<|channel|>,200005,,,,112,
0,proper_tags,113,analysis,35644,,,,113,
0,proper_tags,114,<|message|>,200008,,,,114,
0,proper_tags,115,The,976,2.0,cot,1.0,115,2.0
0,proper_tags,116, user,1825,2.0,cot,2.0,116,2.0
0,proper_tags,117, is,382,2.0,cot,3.0,117,2.0
0,proper_tags,118, considering,17227,2.0,cot,4.0,118,2.0
0,proper_tags,119, two,1920,2.0,cot,5.0,119,2.0
0,proper_tags,120, possible,4149,2.0,cot,6.0,120,2.0
0,proper_tags,121, sources,11525,2.0,cot,7.0,121,2.0
0,proper_tags,122, of,328,2.0,cot,8.0,122,2.0
0,proper_tags,123, a,261,2.0,cot,9.0,123,2.0
0,proper_tags,124, probe,31925,2.0,cot,10.0,124,2.0
0,proper_tags,125, signal,12884,2.0,cot,11.0,125,2.0
0,proper_tags,126,:,25,2.0,cot,12.0,126,2.0
0,proper_tags,127, formatting,61348,2.0,cot,13.0,127,2.0
0,proper_tags,128, and,326,2.0,cot,14.0,128,2.0
0,proper_tags,129, content,3100,2.0,cot,15.0,129,2.0
0,proper_tags,130, style,2713,2.0,cot,16.0,130,2.0
0,proper_tags,131,.,13,2.0,cot,17.0,131,2.0
0,proper_tags,132, I,357,2.0,cot,18.0,132,2.0
0,proper_tags,133, should,1757,2.0,cot,19.0,133,2.0
0,proper_tags,134, turn,3716,2.0,cot,20.0,134,2.0
0,proper_tags,135, these,1879,2.0,cot,21.0,135,2.0
0,proper_tags,136, into,1511,2.0,cot,22.0,136,2.0
0,proper_tags,137, factors,11652,2.0,cot,23.0,137,2.0
0,proper_tags,138, that,484,2.0,cot,24.0,138,2.0
0,proper_tags,139, can,665,2.0,cot,25.0,139,2.0
0,proper_tags,140, be,413,2.0,cot,26.0,140,2.0
0,proper_tags,141, varied,36419,2.0,cot,27.0,141,2.0
0,proper_tags,142, independently,38341,2.0,cot,28.0,142,2.0
0,proper_tags,143, rather,7542,2.0,cot,29.0,143,2.0
0,proper_tags,144, than,1572,2.0,cot,30.0,144,2.0
0,proper_tags,145, recommending,86344,2.0,cot,31.0,145,2.0
0,proper_tags,146, a,261,2.0,cot,32.0,146,2.0
0,proper_tags,147, large,4410,2.0,cot,33.0,147,2.0
0,proper_tags,148, collection,5801,2.0,cot,34.0,148,2.0
0,proper_tags,149, of,328,2.0,cot,35.0,149,2.0
0,proper_tags,150, loosely,119040,2.0,cot,36.0,150,2.0
0,proper_tags,151, related,7168,2.0,cot,37.0,151,2.0
0,proper_tags,152, edits,91408,2.0,cot,38.0,152,2.0
0,proper_tags,153,.,13,2.0,cot,39.0,153,2.0
0,proper_tags,154, Holding,80962,2.0,cot,40.0,154,2.0
0,proper_tags,155, the,290,2.0,cot,41.0,155,2.0
0,proper_tags,156, words,6391,2.0,cot,42.0,156,2.0
0,proper_tags,157, fixed,13213,2.0,cot,43.0,157,2.0
0,proper_tags,158, while,2049,2.0,cot,44.0,158,2.0
0,proper_tags,159, changing,13784,2.0,cot,45.0,159,2.0
0,proper_tags,160, tags,16613,2.0,cot,46.0,160,2.0
0,proper_tags,161, tests,10742,2.0,cot,47.0,161,2.0
0,proper_tags,162, a,261,2.0,cot,48.0,162,2.0
0,proper_tags,163, formatting,61348,2.0,cot,49.0,163,2.0
0,proper_tags,164, effect,3159,2.0,cot,50.0,164,2.0
0,proper_tags,165, on,402,2.0,cot,51.0,165,2.0
0,proper_tags,166, that,484,2.0,cot,52.0,166,2.0
0,proper_tags,167, input,3422,2.0,cot,53.0,167,2.0
0,proper_tags,168,.,13,2.0,cot,54.0,168,2.0
0,proper_tags,169, Holding,80962,2.0,cot,55.0,169,2.0
0,proper_tags,170, the,290,2.0,cot,56.0,170,2.0
0,proper_tags,171, tags,16613,2.0,cot,57.0,171,2.0
0,proper_tags,172, fixed,13213,2.0,cot,58.0,172,2.0
0,proper_tags,173, while,2049,2.0,cot,59.0,173,2.0
0,proper_tags,174, rewriting,177109,2.0,cot,60.0,174,2.0
0,proper_tags,175, style,2713,2.0,cot,61.0,175,2.0
0,proper_tags,176, tests,10742,2.0,cot,62.0,176,2.0
0,proper_tags,177, a,261,2.0,cot,63.0,177,2.0
0,proper_tags,178, content,3100,2.0,cot,64.0,178,2.0
0,proper_tags,179, effect,3159,2.0,cot,65.0,179,2.0
0,proper_tags,180,",",11,2.0,cot,66.0,180,2.0
0,proper_tags,181, although,11943,2.0,cot,67.0,181,2.0
0,proper_tags,182, the,290,2.0,cot,68.0,182,2.0
0,proper_tags,183, rewrite,50059,2.0,cot,69.0,183,2.0
0,proper_tags,184, necessarily,23517,2.0,cot,70.0,184,2.0
0,proper_tags,185, changes,6629,2.0,cot,71.0,185,2.0
0,proper_tags,186, tokens,20290,2.0,cot,72.0,186,2.0
0,proper_tags,187, and,326,2.0,cot,73.0,187,2.0
0,proper_tags,188, may,1340,2.0,cot,74.0,188,2.0
0,proper_tags,189, introduce,26650,2.0,cot,75.0,189,2.0
0,proper_tags,190, other,1273,2.0,cot,76.0,190,2.0
0,proper_tags,191, differences,19504,2.0,cot,77.0,191,2.0
0,proper_tags,192,.,13,2.0,cot,78.0,192,2.0
0,proper_tags,193, A,355,2.0,cot,79.0,193,2.0
0,proper_tags,194, small,3291,2.0,cot,80.0,194,2.0
0,proper_tags,195, crossed,47928,2.0,cot,81.0,195,2.0
0,proper_tags,196, design,2364,2.0,cot,82.0,196,2.0
0,proper_tags,197, can,665,2.0,cot,83.0,197,2.0
0,proper_tags,198, expose,49768,2.0,cot,84.0,198,2.0
0,proper_tags,199, interactions,30722,2.0,cot,85.0,199,2.0
0,proper_tags,200, between,2870,2.0,cot,86.0,200,2.0
0,proper_tags,201, the,290,2.0,cot,87.0,201,2.0
0,proper_tags,202, two,1920,2.0,cot,88.0,202,2.0
0,proper_tags,203,.,13,2.0,cot,89.0,203,2.0
0,proper_tags,204, I,357,2.0,cot,90.0,204,2.0
0,proper_tags,205, should,1757,2.0,cot,91.0,205,2.0
0,proper_tags,206, explain,16644,2.0,cot,92.0,206,2.0
0,proper_tags,207, what,1412,2.0,cot,93.0,207,2.0
0,proper_tags,208, each,2454,2.0,cot,94.0,208,2.0
0,proper_tags,209, comparison,19211,2.0,cot,95.0,209,2.0
0,proper_tags,210, isolates,150862,2.0,cot,96.0,210,2.0
0,proper_tags,211, and,326,2.0,cot,97.0,211,2.0
0,proper_tags,212, where,1919,2.0,cot,98.0,212,2.0
0,proper_tags,213, residual,54782,2.0,cot,99.0,213,2.0
0,proper_tags,214, ambiguity,154576,2.0,cot,100.0,214,2.0
0,proper_tags,215, remains,14777,2.0,cot,101.0,215,2.0
0,proper_tags,216,.,13,2.0,cot,102.0,216,2.0
0,proper_tags,217,<|end|>,200007,,,,217,
0,proper_tags,218,<|start|>,200006,,,,218,
0,proper_tags,219,assistant,173781,,,,219,
0,proper_tags,220,<|channel|>,200005,,,,220,
0,proper_tags,221,final,17196,,,,221,
0,proper_tags,222,<|message|>,200008,,,,222,
0,proper_tags,223,Begin,18660,3.0,assistant,1.0,223,3.0
0,proper_tags,224, with,483,3.0,assistant,2.0,224,3.0
0,proper_tags,225, a,261,3.0,assistant,3.0,225,3.0
0,proper_tags,226, crossed,47928,3.0,assistant,4.0,226,3.0
0,proper_tags,227, comparison,19211,3.0,assistant,5.0,227,3.0
0,proper_tags,228,.,13,3.0,assistant,6.0,228,3.0
0,proper_tags,229, Take,14166,3.0,assistant,7.0,229,3.0
0,proper_tags,230, the,290,3.0,assistant,8.0,230,3.0
0,proper_tags,231, same,2684,3.0,assistant,9.0,231,3.0
0,proper_tags,232, passage,26368,3.0,assistant,10.0,232,3.0
0,proper_tags,233, and,326,3.0,assistant,11.0,233,3.0
0,proper_tags,234, render,5898,3.0,assistant,12.0,234,3.0
0,proper_tags,235, it,480,3.0,assistant,13.0,235,3.0
0,proper_tags,236, under,1641,3.0,assistant,14.0,236,3.0
0,proper_tags,237, two,1920,3.0,assistant,15.0,237,3.0
0,proper_tags,238, role,5430,3.0,assistant,16.0,238,3.0
0,proper_tags,239, labels,17125,3.0,assistant,17.0,239,3.0
0,proper_tags,240,;,26,3.0,assistant,18.0,240,3.0
0,proper_tags,241, then,1815,3.0,assistant,19.0,241,3.0
0,proper_tags,242, repeat,22962,3.0,assistant,20.0,242,3.0
0,proper_tags,243, those,2617,3.0,assistant,21.0,243,3.0
0,proper_tags,244, labels,17125,3.0,assistant,22.0,244,3.0
0,proper_tags,245, with,483,3.0,assistant,23.0,245,3.0
0,proper_tags,246, a,261,3.0,assistant,24.0,246,3.0
0,proper_tags,247, second,3099,3.0,assistant,25.0,247,3.0
0,proper_tags,248, version,3926,3.0,assistant,26.0,248,3.0
0,proper_tags,249, that,484,3.0,assistant,27.0,249,3.0
0,proper_tags,250, expresses,108103,3.0,assistant,28.0,250,3.0
0,proper_tags,251, the,290,3.0,assistant,29.0,251,3.0
0,proper_tags,252, same,2684,3.0,assistant,30.0,252,3.0
0,proper_tags,253, substance,30837,3.0,assistant,31.0,253,3.0
0,proper_tags,254, in,306,3.0,assistant,32.0,254,3.0
0,proper_tags,255, a,261,3.0,assistant,33.0,255,3.0
0,proper_tags,256, different,2647,3.0,assistant,34.0,256,3.0
0,proper_tags,257, style,2713,3.0,assistant,35.0,257,3.0
0,proper_tags,258,.,13,3.0,assistant,36.0,258,3.0
0,proper_tags,259, This,1328,3.0,assistant,37.0,259,3.0
0,proper_tags,260, gives,8967,3.0,assistant,38.0,260,3.0
0,proper_tags,261, four,4242,3.0,assistant,39.0,261,3.0
0,proper_tags,262, conditions,6409,3.0,assistant,40.0,262,3.0
0,proper_tags,263,.,13,3.0,assistant,41.0,263,3.0
0,proper_tags,264, Compare,38200,3.0,assistant,42.0,264,3.0
0,proper_tags,265, labels,17125,3.0,assistant,43.0,265,3.0
0,proper_tags,266, within,3518,3.0,assistant,44.0,266,3.0
0,proper_tags,267, each,2454,3.0,assistant,45.0,267,3.0
0,proper_tags,268, wording,117551,3.0,assistant,46.0,268,3.0
0,proper_tags,269,",",11,3.0,assistant,47.0,269,3.0
0,proper_tags,270, and,326,3.0,assistant,48.0,270,3.0
0,proper_tags,271, compare,12221,3.0,assistant,49.0,271,3.0
0,proper_tags,272, wording,117551,3.0,assistant,50.0,272,3.0
0,proper_tags,273, within,3518,3.0,assistant,51.0,273,3.0
0,proper_tags,274, each,2454,3.0,assistant,52.0,274,3.0
0,proper_tags,275, label,4208,3.0,assistant,53.0,275,3.0
0,proper_tags,276,.,13,3.0,assistant,54.0,276,3.0
0,proper_tags,277, Keep,16835,3.0,assistant,55.0,277,3.0
0,proper_tags,278, the,290,3.0,assistant,56.0,278,3.0
0,proper_tags,279, surrounding,20708,3.0,assistant,57.0,279,3.0
0,proper_tags,280, conversation,15681,3.0,assistant,58.0,280,3.0
0,proper_tags,281, fixed,13213,3.0,assistant,59.0,281,3.0
0,proper_tags,282,",",11,3.0,assistant,60.0,282,3.0
0,proper_tags,283, including,3463,3.0,assistant,61.0,283,3.0
0,proper_tags,284, its,1617,3.0,assistant,62.0,284,3.0
0,proper_tags,285, order,2569,3.0,assistant,63.0,285,3.0
0,proper_tags,286, and,326,3.0,assistant,64.0,286,3.0
0,proper_tags,287, length,5517,3.0,assistant,65.0,287,3.0
0,proper_tags,288, wherever,37059,3.0,assistant,66.0,288,3.0
0,proper_tags,289, possible,4149,3.0,assistant,67.0,289,3.0
0,proper_tags,290,.,13,3.0,assistant,68.0,290,3.0
0,proper_tags,291, If,1843,3.0,assistant,69.0,291,3.0
0,proper_tags,292, the,290,3.0,assistant,70.0,292,3.0
0,proper_tags,293, effect,3159,3.0,assistant,71.0,293,3.0
0,proper_tags,294, of,328,3.0,assistant,72.0,294,3.0
0,proper_tags,295, a,261,3.0,assistant,73.0,295,3.0
0,proper_tags,296, label,4208,3.0,assistant,74.0,296,3.0
0,proper_tags,297, changes,6629,3.0,assistant,75.0,297,3.0
0,proper_tags,298, across,5251,3.0,assistant,76.0,298,3.0
0,proper_tags,299, styles,12849,3.0,assistant,77.0,299,3.0
0,proper_tags,300,",",11,3.0,assistant,78.0,300,3.0
0,proper_tags,301, show,2356,3.0,assistant,79.0,301,3.0
0,proper_tags,302, that,484,3.0,assistant,80.0,302,3.0
0,proper_tags,303, interaction,22391,3.0,assistant,81.0,303,3.0
0,proper_tags,304, rather,7542,3.0,assistant,82.0,304,3.0
0,proper_tags,305, than,1572,3.0,assistant,83.0,305,3.0
0,proper_tags,306, reporting,20790,3.0,assistant,84.0,306,3.0
0,proper_tags,307, only,1606,3.0,assistant,85.0,307,3.0
0,proper_tags,308, one,1001,3.0,assistant,86.0,308,3.0
0,proper_tags,309, overall,10705,3.0,assistant,87.0,309,3.0
0,proper_tags,310, average,7848,3.0,assistant,88.0,310,3.0
0,proper_tags,311,.,13,3.0,assistant,89.0,311,3.0
0,proper_tags,312, Preserve,140469,3.0,assistant,90.0,312,3.0
0,proper_tags,313, both,2973,3.0,assistant,91.0,313,3.0
0,proper_tags,314, word,2195,3.0,assistant,92.0,314,3.0
0,proper_tags,315,ings,963,3.0,assistant,93.0,315,3.0
0,proper_tags,316, so,813,3.0,assistant,94.0,316,3.0
0,proper_tags,317, readers,15116,3.0,assistant,95.0,317,3.0
0,proper_tags,318, can,665,3.0,assistant,96.0,318,3.0
0,proper_tags,319, judge,23319,3.0,assistant,97.0,319,3.0
0,proper_tags,320, whether,5588,3.0,assistant,98.0,320,3.0
0,proper_tags,321, the,290,3.0,assistant,99.0,321,3.0
0,proper_tags,322, rewrite,50059,3.0,assistant,100.0,322,3.0
0,proper_tags,323, introduced,17882,3.0,assistant,101.0,323,3.0
0,proper_tags,324, a,261,3.0,assistant,102.0,324,3.0
0,proper_tags,325, new,620,3.0,assistant,103.0,325,3.0
0,proper_tags,326, topic,10901,3.0,assistant,104.0,326,3.0
0,proper_tags,327, or,503,3.0,assistant,105.0,327,3.0
0,proper_tags,328, instruction,21179,3.0,assistant,106.0,328,3.0
0,proper_tags,329, that,484,3.0,assistant,107.0,329,3.0
0,proper_tags,330, could,2023,3.0,assistant,108.0,330,3.0
0,proper_tags,331, explain,16644,3.0,assistant,109.0,331,3.0
0,proper_tags,332, the,290,3.0,assistant,110.0,332,3.0
0,proper_tags,333, difference,9809,3.0,assistant,111.0,333,3.0
0,proper_tags,334,.,13,3.0,assistant,112.0,334,3.0
0,proper_tags,335,<|end|>,200007,,,,335,
0,proper_tags,336,<|start|>,200006,,,,336,
0,proper_tags,337,user,1428,,,,337,
0,proper_tags,338,<|message|>,200008,,,,338,
0,proper_tags,339,That,7924,4.0,user,1.0,339,4.0
0,proper_tags,340, sounds,15538,4.0,user,2.0,340,4.0
0,proper_tags,341, manageable,105350,4.0,user,3.0,341,4.0
0,proper_tags,342,.,13,4.0,user,4.0,342,4.0
0,proper_tags,343, How,3253,4.0,user,5.0,343,4.0
0,proper_tags,344, should,1757,4.0,user,6.0,344,4.0
0,proper_tags,345, I,357,4.0,user,7.0,345,4.0
0,proper_tags,346, decide,13001,4.0,user,8.0,346,4.0
0,proper_tags,347, which,1118,4.0,user,9.0,347,4.0
0,proper_tags,348, parts,7881,4.0,user,10.0,348,4.0
0,proper_tags,349, of,328,4.0,user,11.0,349,4.0
0,proper_tags,350, the,290,4.0,user,12.0,350,4.0
0,proper_tags,351, wording,117551,4.0,user,13.0,351,4.0
0,proper_tags,352, to,316,4.0,user,14.0,352,4.0
0,proper_tags,353, change,3343,4.0,user,15.0,353,4.0
0,proper_tags,354,?,30,4.0,user,16.0,354,4.0
0,proper_tags,355, I,357,4.0,user,17.0,355,4.0
0,proper_tags,356, don't,4128,4.0,user,18.0,356,4.0
0,proper_tags,357, want,1682,4.0,user,19.0,357,4.0
0,proper_tags,358, an,448,4.0,user,20.0,358,4.0
0,proper_tags,359, ab,692,4.0,user,21.0,359,4.0
0,proper_tags,360,lation,4247,4.0,user,22.0,360,4.0
0,proper_tags,361, that,484,4.0,user,23.0,361,4.0
0,proper_tags,362, changes,6629,4.0,user,24.0,362,4.0
0,proper_tags,363, everything,5519,4.0,user,25.0,363,4.0
0,proper_tags,364, at,540,4.0,user,26.0,364,4.0
0,proper_tags,365, once,4730,4.0,user,27.0,365,4.0
0,proper_tags,366,",",11,4.0,user,28.0,366,4.0
0,proper_tags,367, because,2236,4.0,user,29.0,367,4.0
0,proper_tags,368, then,1815,4.0,user,30.0,368,4.0
0,proper_tags,369, a,261,4.0,user,31.0,369,4.0
0,proper_tags,370, difference,9809,4.0,user,32.0,370,4.0
0,proper_tags,371, in,306,4.0,user,33.0,371,4.0
0,proper_tags,372, the,290,4.0,user,34.0,372,4.0
0,proper_tags,373, graph,7465,4.0,user,35.0,373,4.0
0,proper_tags,374, would,1481,4.0,user,36.0,374,4.0
0,proper_tags,375, be,413,4.0,user,37.0,375,4.0
0,proper_tags,376, hard,3479,4.0,user,38.0,376,4.0
0,proper_tags,377, to,316,4.0,user,39.0,377,4.0
0,proper_tags,378, interpret,18135,4.0,user,40.0,378,4.0
0,proper_tags,379,.,13,4.0,user,41.0,379,4.0
0,proper_tags,380,<|end|>,200007,,,,380,
0,proper_tags,381,<|start|>,200006,,,,381,
0,proper_tags,382,assistant,173781,,,,382,
0,proper_tags,383,<|channel|>,200005,,,,383,
0,proper_tags,384,analysis,35644,,,,384,
0,proper_tags,385,<|message|>,200008,,,,385,
0,proper_tags,386,The,976,5.0,cot,1.0,386,5.0
0,proper_tags,387, user,1825,5.0,cot,2.0,387,5.0
0,proper_tags,388, is,382,5.0,cot,3.0,388,5.0
0,proper_tags,389, correctly,20323,5.0,cot,4.0,389,5.0
0,proper_tags,390, concerned,19414,5.0,cot,5.0,390,5.0
0,proper_tags,391, that,484,5.0,cot,6.0,391,5.0
0,proper_tags,392, a,261,5.0,cot,7.0,392,5.0
0,proper_tags,393, broad,11245,5.0,cot,8.0,393,5.0
0,proper_tags,394, rewrite,50059,5.0,cot,9.0,394,5.0
0,proper_tags,395, may,1340,5.0,cot,10.0,395,5.0
0,proper_tags,396, con,406,5.0,cot,11.0,396,5.0
0,proper_tags,397,flate,27662,5.0,cot,12.0,397,5.0
0,proper_tags,398, several,4919,5.0,cot,13.0,398,5.0
0,proper_tags,399, content,3100,5.0,cot,14.0,399,5.0
0,proper_tags,400, changes,6629,5.0,cot,15.0,400,5.0
0,proper_tags,401,.,13,5.0,cot,16.0,401,5.0
0,proper_tags,402, I,357,5.0,cot,17.0,402,5.0
0,proper_tags,403, should,1757,5.0,cot,18.0,403,5.0
0,proper_tags,404, recommend,7013,5.0,cot,19.0,404,5.0
0,proper_tags,405, a,261,5.0,cot,20.0,405,5.0
0,proper_tags,406, concrete,19230,5.0,cot,21.0,406,5.0
0,proper_tags,407, transformation,26242,5.0,cot,22.0,407,5.0
0,proper_tags,408, with,483,5.0,cot,23.0,408,5.0
0,proper_tags,409, an,448,5.0,cot,24.0,409,5.0
0,proper_tags,410, explicit,23141,5.0,cot,25.0,410,5.0
0,proper_tags,411, scope,12645,5.0,cot,26.0,411,5.0
0,proper_tags,412,.,13,5.0,cot,27.0,412,5.0
0,proper_tags,413, For,2214,5.0,cot,28.0,413,5.0
0,proper_tags,414, instance,4934,5.0,cot,29.0,414,5.0
0,proper_tags,415,",",11,5.0,cot,30.0,415,5.0
0,proper_tags,416, a,261,5.0,cot,31.0,416,5.0
0,proper_tags,417, passage,26368,5.0,cot,32.0,417,5.0
0,proper_tags,418, can,665,5.0,cot,33.0,418,5.0
0,proper_tags,419, move,5275,5.0,cot,34.0,419,5.0
0,proper_tags,420, from,591,5.0,cot,35.0,420,5.0
0,proper_tags,421, an,448,5.0,cot,36.0,421,5.0
0,proper_tags,422, internal,8812,5.0,cot,37.0,422,5.0
0,proper_tags,423, planning,10249,5.0,cot,38.0,423,5.0
0,proper_tags,424, voice,11723,5.0,cot,39.0,424,5.0
0,proper_tags,425, to,316,5.0,cot,40.0,425,5.0
0,proper_tags,426, a,261,5.0,cot,41.0,426,5.0
0,proper_tags,427, direct,2823,5.0,cot,42.0,427,5.0
0,proper_tags,428, explanatory,177098,5.0,cot,43.0,428,5.0
0,proper_tags,429, answer,6052,5.0,cot,44.0,429,5.0
0,proper_tags,430, while,2049,5.0,cot,45.0,430,5.0
0,proper_tags,431, retaining,76464,5.0,cot,46.0,431,5.0
0,proper_tags,432, the,290,5.0,cot,47.0,432,5.0
0,proper_tags,433, factual,106694,5.0,cot,48.0,433,5.0
0,proper_tags,434, propositions,104068,5.0,cot,49.0,434,5.0
0,proper_tags,435, and,326,5.0,cot,50.0,435,5.0
0,proper_tags,436, their,1043,5.0,cot,51.0,436,5.0
0,proper_tags,437, order,2569,5.0,cot,52.0,437,5.0
0,proper_tags,438,.,13,5.0,cot,53.0,438,5.0
