prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,sample_ix,seg_ix,p_system,p_user,p_cot,p_assistant,prob
0,proper_tags,32,5,20,0.0,system,29.0,32,0.0,0.009564251964586278,0.979895025614187,0.010540717168546758,5.252680199864284e-09,0.010540717168546758
0,proper_tags,33,-,12,0.0,system,30.0,33,0.0,0.1361645552878691,0.8565171950190386,0.007310697546870908,7.5521462214524654e-06,0.007310697546870908
0,proper_tags,34,10,702,0.0,system,31.0,34,0.0,0.002096663939675322,0.9955734900676865,0.00232973637362781,1.096190104532667e-07,0.00232973637362781
0,proper_tags,35,-,12,0.0,system,32.0,35,0.0,0.04280574987292547,0.3471319519673314,0.6100622544834085,4.3676334637743726e-08,0.6100622544834085
0,proper_tags,36,01,2290,0.0,system,33.0,36,0.0,0.005559664216270819,0.9930497110010659,0.0013906188564040912,5.92625892421266e-09,0.0013906188564040912
0,proper_tags,37,"

",279,0.0,system,34.0,37,0.0,0.0004597816996654739,0.4038755366932621,0.5956646369374905,4.4669581922981645e-08,0.5956646369374905
0,proper_tags,38,Reason,30377,0.0,system,35.0,38,0.0,0.1378812870390228,0.529263817368917,0.33284723376233033,7.661829729898156e-06,0.33284723376233033
0,proper_tags,39,ing,289,0.0,system,36.0,39,0.0,0.029253769044422236,0.9544646925827861,0.016281289661824388,2.4871096744163194e-07,0.016281289661824388
0,proper_tags,40,:,25,0.0,system,37.0,40,0.0,0.04519181947777846,0.4769093000684884,0.47789879237158706,8.808214613494719e-08,0.47789879237158706
0,proper_tags,41, medium,14093,0.0,system,38.0,41,0.0,0.0511245625247091,0.321196547798608,0.6276781490408021,7.406358808613684e-07,0.6276781490408021
0,proper_tags,42,"

",279,0.0,system,39.0,42,0.0,0.019590434439955957,0.570440281724044,0.40996910379706064,1.8003893934957468e-07,0.40996910379706064
0,proper_tags,43,#,2,0.0,system,40.0,43,0.0,0.01713887244231879,0.031211992329488427,0.951641741454744,7.393773448714745e-06,0.951641741454744
0,proper_tags,44, Valid,13888,0.0,system,41.0,44,0.0,0.037348690298410994,0.09724359280443193,0.8654028690093081,4.847887848958708e-06,0.8654028690093081
0,proper_tags,45, channels,18403,0.0,system,42.0,45,0.0,0.003606362792559873,0.06535957681337055,0.93053732176725,0.0004967386268196287,0.93053732176725
0,proper_tags,46,:,25,0.0,system,43.0,46,0.0,0.002810345029287696,0.08570860423540551,0.9114686810809041,1.2369654402689126e-05,0.9114686810809041
0,proper_tags,47, analysis,8450,0.0,system,44.0,47,0.0,0.00018909736135948758,0.00041549320519169167,0.9993893132418684,6.096191580520796e-06,0.9993893132418684
0,proper_tags,48,",",11,0.0,system,45.0,48,0.0,0.00022090412833596827,0.0002952148624444323,0.9994728206633794,1.1060345840180074e-05,0.9994728206633794
0,proper_tags,49, commentary,49159,0.0,system,46.0,49,0.0,0.009585787283889133,0.0008293235543494894,0.9895756080695661,9.281092195207994e-06,0.9895756080695661
0,proper_tags,50,",",11,0.0,system,47.0,50,0.0,0.06005713744455209,0.9068922360539082,0.033050626013517846,4.880217865453185e-10,0.033050626013517846
0,proper_tags,51, final,1721,0.0,system,48.0,51,0.0,0.0008420825869776319,1.3404976255409504e-05,0.9991029466779199,4.156575884701098e-05,0.9991029466779199
0,proper_tags,52,.,13,0.0,system,49.0,52,0.0,0.0016562762459134523,0.0005474631211754151,0.9976824588884113,0.00011380174449981056,0.9976824588884113
0,proper_tags,53, Channel,21030,0.0,system,50.0,53,0.0,0.034463325474194,0.8239415958871408,0.14129240284765643,0.00030267579100860294,0.14129240284765643
0,proper_tags,54, must,2804,0.0,system,51.0,54,0.0,0.04596438160909555,0.5106496974245718,0.44334998422097366,3.593674535892226e-05,0.44334998422097366
0,proper_tags,55, be,413,0.0,system,52.0,55,0.0,0.0015981097713785952,0.9327363309310981,0.0656655586994309,5.980925543873191e-10,0.0656655586994309
0,proper_tags,56, included,7360,0.0,system,53.0,56,0.0,0.0046640700962186765,0.03586590314060881,0.9588206392798385,0.0006493874833340447,0.9588206392798385
0,proper_tags,57, for,395,0.0,system,54.0,57,0.0,0.0003589494558307446,0.0014830753352452683,0.9981300113463388,2.7963862585153245e-05,0.9981300113463388
0,proper_tags,58, every,1753,0.0,system,55.0,58,0.0,0.0009976225553978192,0.24279563304346036,0.7562038693381052,2.8750630366423457e-06,0.7562038693381052
0,proper_tags,59, message,3176,0.0,system,56.0,59,0.0,0.0010567945716206256,0.00034908413270207784,0.9984319970383082,0.0001621242573690135,0.9984319970383082
0,proper_tags,60,.,13,0.0,system,57.0,60,0.0,0.00019041635853780283,0.0007203029854071961,0.9990069139502031,8.236670585184621e-05,0.9990069139502031
0,proper_tags,61,<|end|>,200007,,,,61,,0.008336610336206751,0.0012605246511438158,0.9899103771194382,0.0004924878932112967,0.9899103771194382
0,proper_tags,62,<|start|>,200006,,,,62,,0.01856871738753139,0.0038838009065973855,0.9765470401082198,0.0010004415976513062,0.9765470401082198
0,proper_tags,63,user,1428,,,,63,,0.0024331718676410827,0.024357328727148183,0.9731300104742846,7.948893092613965e-05,0.9731300104742846
0,proper_tags,64,<|message|>,200008,,,,64,,0.0003039192848852974,0.1835366805799248,0.8161485198146772,1.0880320512753081e-05,0.8161485198146772
0,proper_tags,65,Hello,13225,1.0,user,1.0,65,1.0,3.3756827907521056e-05,0.9999614799448334,4.763222550412024e-06,4.708526507097045e-12,4.763222550412024e-06
0,proper_tags,66,!,0,1.0,user,2.0,66,1.0,2.6890825430494275e-05,0.9999721012178707,1.0079500470204195e-06,6.6515157498609516e-12,1.0079500470204195e-06
0,proper_tags,67, I'm,5477,1.0,user,3.0,67,1.0,2.9964227999852135e-05,0.9998443385564163,0.00012569624816144586,9.674224863012649e-10,0.00012569624816144586
0,proper_tags,68, preparing,27673,1.0,user,4.0,68,1.0,3.41194507584432e-05,0.9999645813674513,1.299157990793714e-06,2.379940082816186e-11,1.299157990793714e-06
0,proper_tags,69, a,261,1.0,user,5.0,69,1.0,0.0005317754948981467,0.9987564420589934,0.0007117738242910823,8.62181733811668e-09,0.0007117738242910823
0,proper_tags,70, M,391,1.0,user,6.0,70,1.0,6.337267799387835e-05,0.9999289636332036,7.663594923313386e-06,9.387944612448523e-11,7.663594923313386e-06
0,proper_tags,71,ATS,42222,1.0,user,7.0,71,1.0,0.0001183743674100477,0.9998780052555692,3.611478541020601e-06,8.898479511078344e-09,3.611478541020601e-06
0,proper_tags,72, figure,11310,1.0,user,8.0,72,1.0,0.00012106945656693583,0.9998696796423692,9.240967474546082e-06,9.933589266465752e-09,9.240967474546082e-06
0,proper_tags,73, to,316,1.0,user,9.0,73,1.0,3.485425908909585e-05,0.9999647572803567,3.8844814567564796e-07,1.2408775580766561e-11,3.8844814567564796e-07
0,proper_tags,74, discuss,5381,1.0,user,10.0,74,1.0,0.0002615157386427468,0.9997324501411584,6.021077838325978e-06,1.3042360510492638e-08,6.021077838325978e-06
0,proper_tags,75, with,483,1.0,user,11.0,75,1.0,4.8930487469641856e-05,0.9999424657177133,8.603279704796771e-06,5.15112114731979e-10,8.603279704796771e-06
0,proper_tags,76, Ne,4475,1.0,user,12.0,76,1.0,2.1841485304774286e-05,0.9999777471589423,4.1120525234461485e-07,1.5050063734794802e-10,4.1120525234461485e-07
0,proper_tags,77,el,296,1.0,user,13.0,77,1.0,4.294923965817558e-05,0.9999562564935668,7.941419340663119e-07,1.2484084017161035e-10,7.941419340663119e-07
0,proper_tags,78,.,13,1.0,user,14.0,78,1.0,9.379301288140046e-05,0.9999030109670135,3.195972273835566e-06,4.7831285056027343e-11,3.195972273835566e-06
0,proper_tags,79, Each,11555,1.0,user,15.0,79,1.0,7.824458902948078e-06,0.999991268441244,9.070925410125659e-07,7.311986231409164e-12,9.070925410125659e-07
0,proper_tags,80, conversation,15681,1.0,user,16.0,80,1.0,0.0006268078255431439,0.9992364354804502,0.00013526581666791312,1.4908773388582904e-06,0.00013526581666791312
0,proper_tags,81, contains,8895,1.0,user,17.0,81,1.0,0.0007367535073818216,0.9992411245258959,2.2019125030411745e-05,1.0284169190227301e-07,2.2019125030411745e-05
0,proper_tags,82, a,261,1.0,user,18.0,82,1.0,0.0005341510466618228,0.9994652717625994,5.720832459445913e-07,5.1074928931586495e-09,5.720832459445913e-07
0,proper_tags,83, different,2647,1.0,user,19.0,83,1.0,0.0014877401297462942,0.9984914559392256,2.0799400881258604e-05,4.530146759138771e-09,2.0799400881258604e-05
0,proper_tags,84, number,2086,1.0,user,20.0,84,1.0,0.0026926212427031636,0.9971792499553587,0.00012786238702104538,2.664149170001927e-07,0.00012786238702104538
0,proper_tags,85, of,328,1.0,user,21.0,85,1.0,0.003788979428471499,0.9958514135569186,0.0003530244636260201,6.582550983671045e-06,0.0003530244636260201
0,proper_tags,86, tokens,20290,1.0,user,22.0,86,1.0,0.0053606859143533366,0.9902884164519079,0.0043416116809245975,9.285952814293075e-06,0.0043416116809245975
0,proper_tags,87,",",11,1.0,user,23.0,87,1.0,0.001650248482357743,0.9983056487814609,4.354767694150026e-05,5.550592397506938e-07,4.354767694150026e-05
0,proper_tags,88, and,326,1.0,user,24.0,88,1.0,0.0010934537365127103,0.9989009896793459,5.545085153295419e-06,1.1498988000978319e-08,5.545085153295419e-06
0,proper_tags,89, I,357,1.0,user,25.0,89,1.0,3.3471518330097795e-05,0.9998570162054635,0.00010951223959828019,3.6607909640411345e-11,0.00010951223959828019
0,proper_tags,90, have,679,1.0,user,26.0,90,1.0,0.012278453471604944,0.9871255197007424,0.000595834994888706,1.9183276401272539e-07,0.000595834994888706
0,proper_tags,91, role,5430,1.0,user,27.0,91,1.0,0.08178253812740847,0.87653011032143,0.041287022663050114,0.0004003288881113649,0.041287022663050114
0,proper_tags,92, probabilities,100033,1.0,user,28.0,92,1.0,0.01770120486491212,0.9710402864042154,0.011216926851598972,4.158187927348257e-05,0.011216926851598972
0,proper_tags,93, at,540,1.0,user,29.0,93,1.0,0.004502565522856979,0.9952090098843372,0.0002856148609958424,2.8097318100005213e-06,0.0002856148609958424
0,proper_tags,94, every,1753,1.0,user,30.0,94,1.0,0.003425927232783034,0.9955079651591255,0.0010582142789025393,7.893329188966082e-06,0.0010582142789025393
0,proper_tags,95, position,4010,1.0,user,31.0,95,1.0,0.0015513736930570486,0.9978781657728694,0.0005677970989836437,2.663435089901998e-06,0.0005677970989836437
0,proper_tags,96,.,13,1.0,user,32.0,96,1.0,0.0007675247724677523,0.9990772073324905,0.0001549624202565694,3.054747850298048e-07,0.0001549624202565694
0,proper_tags,97, How,3253,1.0,user,33.0,97,1.0,0.013639456114716583,0.9838551104407938,0.002504847705620634,5.85738868888763e-07,0.002504847705620634
0,proper_tags,98, should,1757,1.0,user,34.0,98,1.0,2.4731331283371125e-05,0.9996974523803157,0.0002778151333902184,1.1550107191322944e-09,0.0002778151333902184
0,proper_tags,99, I,357,1.0,user,35.0,99,1.0,0.0012539823964662488,0.9987378561049063,8.091173519328993e-06,7.032510801099238e-08,8.091173519328993e-06
0,proper_tags,100, aggregate,37989,1.0,user,36.0,100,1.0,0.0007352555125544119,0.998884090910393,0.00034948346799879,3.1170109053867826e-05,0.00034948346799879
0,proper_tags,101, them,1373,1.0,user,37.0,101,1.0,0.0008318910931259125,0.9989403981560125,0.00021634396063117131,1.136679023040221e-05,0.00021634396063117131
0,proper_tags,102, without,2935,1.0,user,38.0,102,1.0,1.6346390521202303e-05,0.9999796509514355,3.995636612480239e-06,7.021430678340511e-09,3.995636612480239e-06
0,proper_tags,103, letting,31328,1.0,user,39.0,103,1.0,0.0021252567358756914,0.9974277865251849,0.0003842917400731072,6.266499886619799e-05,0.0003842917400731072
0,proper_tags,104, a,261,1.0,user,40.0,104,1.0,0.06139054914340479,0.9245644688286956,0.010612114389913425,0.0034328676379863587,0.010612114389913425
0,proper_tags,105, few,3120,1.0,user,41.0,105,1.0,0.08659463493276622,0.5581481867745076,0.24799285096882953,0.10726432732389668,0.24799285096882953
0,proper_tags,106, long,1701,1.0,user,42.0,106,1.0,0.008558851175539658,0.9881014287226434,0.0017820470228953778,0.0015576730789216104,0.0017820470228953778
0,proper_tags,107, conversations,31594,1.0,user,43.0,107,1.0,0.0030544813578911576,0.995503848985068,0.0005207869514441874,0.0009208827055967179,0.0005207869514441874
0,proper_tags,108, dominate,77297,1.0,user,44.0,108,1.0,0.01602368312417961,0.9568840608234319,0.016294935750099417,0.010797320302289136,0.016294935750099417
0,proper_tags,109, the,290,1.0,user,45.0,109,1.0,0.002508575529448872,0.9928974024479827,0.0018278245933601985,0.0027661974292081813,0.0018278245933601985
0,proper_tags,110, result,1534,1.0,user,46.0,110,1.0,0.003066671477890425,0.9920051476552334,0.004073547104945821,0.0008546337619305136,0.004073547104945821
0,proper_tags,111,?,30,1.0,user,47.0,111,1.0,0.0018470676564498886,0.9977995860533609,0.0003494996508322578,3.846639356949373e-06,0.0003494996508322578
0,proper_tags,112,<|end|>,200007,,,,112,,0.0005719838389175273,0.9948733579259024,0.004554155111163933,5.031240160391343e-07,0.004554155111163933
0,proper_tags,113,<|start|>,200006,,,,113,,0.0007133297022268094,0.9986732839386623,0.0005627126485642076,5.067371054674012e-05,0.0005627126485642076
0,proper_tags,114,assistant,173781,,,,114,,0.005140927901801437,0.42322017009151786,0.5651786882731247,0.006460213733556006,0.5651786882731247
0,proper_tags,115,<|channel|>,200005,,,,115,,0.00045639493868124606,0.8980861099663363,0.1014535477287188,3.94736626354323e-06,0.1014535477287188
0,proper_tags,116,analysis,35644,,,,116,,0.00026403392869557595,0.0048775098320008835,0.9907115307384422,0.004146925500861365,0.9907115307384422
0,proper_tags,117,<|message|>,200008,,,,117,,1.0275486510794548e-06,0.0002765542021509275,0.9971044596334279,0.0026179586157702153,0.9971044596334279
0,proper_tags,118,The,976,2.0,cot,1.0,118,2.0,1.5574871948271825e-09,8.268013560646936e-09,0.9993250156629748,0.0006749745115242905,0.9993250156629748
0,proper_tags,119, user,1825,2.0,cot,2.0,119,2.0,7.824718907034718e-08,2.932882739873459e-06,0.9998566375968441,0.00014035127322713274,0.9998566375968441
0,proper_tags,120, needs,4414,2.0,cot,3.0,120,2.0,6.534692002759918e-08,3.4487616257223327e-06,0.9975822485979716,0.002414237293482586,0.9975822485979716
0,proper_tags,121, an,448,2.0,cot,4.0,121,2.0,2.26129674945985e-07,4.966807834602675e-05,0.9981763925464785,0.0017737132455006102,0.9981763925464785
0,proper_tags,122, aggregation,93321,2.0,cot,5.0,122,2.0,0.0008925537850337362,0.30127091923437876,0.5327508386648919,0.16508568831569553,0.5327508386648919
0,proper_tags,123, rule,10652,2.0,cot,6.0,123,2.0,2.8155671010713384e-05,0.001704584934010533,0.5936409061110365,0.40462635328394225,0.5936409061110365
0,proper_tags,124, that,484,2.0,cot,7.0,124,2.0,2.8012756712976857e-08,2.2047746600718843e-06,0.8423214439343938,0.15767632327818937,0.8423214439343938
0,proper_tags,125, matches,15248,2.0,cot,8.0,125,2.0,5.058377358536638e-06,1.4649320074774534e-05,0.9819390777097785,0.01804121459278811,0.9819390777097785
0,proper_tags,126, a,261,2.0,cot,9.0,126,2.0,8.322914120317308e-05,0.00021171853484756026,0.7147138407632053,0.28499121156074386,0.7147138407632053
0,proper_tags,127, conversation,15681,2.0,cot,10.0,127,2.0,0.004140564168379543,0.2641858364200856,0.1686791156252335,0.5629944837863013,0.1686791156252335
0,proper_tags,128,-level,19231,2.0,cot,11.0,128,2.0,0.0005107345721534958,0.004884420308941856,0.10305321250945286,0.8915516326094517,0.10305321250945286
0,proper_tags,129, question,4928,2.0,cot,12.0,129,2.0,2.175210870211967e-05,0.0001945071636261638,0.9306333256548166,0.06915041507285512,0.9306333256548166
0,proper_tags,130,.,13,2.0,cot,13.0,130,2.0,1.3669336078819704e-08,2.9911769386913684e-08,0.9988277925359141,0.0011721638829803305,0.9988277925359141
0,proper_tags,131, Pool,27585,2.0,cot,14.0,131,2.0,9.979711236332889e-06,1.3386224739700855e-05,0.024784360111928427,0.9751922739520956,0.024784360111928427
0,proper_tags,132,ing,289,2.0,cot,15.0,132,2.0,4.0181992697578253e-05,0.00022638168029624116,0.05915554833820807,0.9405778879887982,0.05915554833820807
0,proper_tags,133, all,722,2.0,cot,16.0,133,2.0,0.0003766237522428747,0.002979720287681791,0.3449277194292402,0.6517159365308351,0.3449277194292402
0,proper_tags,134, tokens,20290,2.0,cot,17.0,134,2.0,0.0017747605862633077,0.033608875780792566,0.2779522488031635,0.6866641148297807,0.2779522488031635
0,proper_tags,135, gives,8967,2.0,cot,18.0,135,2.0,2.2235111078203e-05,0.00012226550944409643,0.806270822691342,0.19358467668813575,0.806270822691342
0,proper_tags,136, longer,7411,2.0,cot,19.0,136,2.0,0.0003696706061955296,0.0004347305049993681,0.09655366365438628,0.9026419352344188,0.09655366365438628
0,proper_tags,137, conversations,31594,2.0,cot,20.0,137,2.0,0.00015019362712185135,0.0005689383453286712,0.06627764541844937,0.9330032226091002,0.06627764541844937
0,proper_tags,138, more,945,2.0,cot,21.0,138,2.0,0.00020072956476742222,2.55294452352198e-05,0.3779510076657681,0.6218227333242292,0.3779510076657681
0,proper_tags,139, influence,16044,2.0,cot,22.0,139,2.0,4.04578808730978e-06,3.7962637713047395e-06,0.019191601314034044,0.9808005566341073,0.019191601314034044
0,proper_tags,140,",",11,2.0,cot,23.0,140,2.0,0.0029098003551058203,0.003208842718914282,0.623224525943694,0.3706568309822858,0.623224525943694
0,proper_tags,141, which,1118,2.0,cot,24.0,141,2.0,1.1286365490572783e-06,6.580761054559495e-06,0.7241662517923261,0.27582603881007023,0.7241662517923261
0,proper_tags,142, may,1340,2.0,cot,25.0,142,2.0,1.6331891993538795e-05,1.312810918941667e-05,0.4402461539952792,0.5597243860035379,0.4402461539952792
0,proper_tags,143, be,413,2.0,cot,26.0,143,2.0,6.814694544306462e-05,0.00037213779928137224,0.9734107075002975,0.026149007754978044,0.9734107075002975
0,proper_tags,144, appropriate,11081,2.0,cot,27.0,144,2.0,4.209865391451505e-05,0.0001659300955133615,0.9776404032483359,0.022151568002236163,0.9776404032483359
0,proper_tags,145, for,395,2.0,cot,28.0,145,2.0,2.199127558489079e-05,2.4805312438998685e-05,0.525986184217459,0.4739670191945171,0.525986184217459
0,proper_tags,146, a,261,2.0,cot,29.0,146,2.0,0.00019061608549615213,0.0016588836272565539,0.5349188932788888,0.4632316070083586,0.5349188932788888
0,proper_tags,147, token,6602,2.0,cot,30.0,147,2.0,0.01719740925376748,0.09516558033189938,0.4238902480529596,0.46374676236137347,0.4238902480529596
0,proper_tags,148,-weight,24650,2.0,cot,31.0,148,2.0,0.000934480057387588,0.003067854857730352,0.23332033777894517,0.762677327305937,0.23332033777894517
0,proper_tags,149,ed,295,2.0,cot,32.0,149,2.0,8.330179029195356e-05,0.00037237858427087276,0.6182615872611057,0.3812827323643316,0.6182615872611057
0,proper_tags,150, estim,11039,2.0,cot,33.0,150,2.0,7.262628091242958e-05,0.0006967471695642493,0.022863444958929793,0.9763671815905935,0.022863444958929793
0,proper_tags,151,and,427,2.0,cot,34.0,151,2.0,0.00013473769646881552,9.866104589620342e-06,0.05000006842550019,0.9498553277734413,0.05000006842550019
0,proper_tags,152, but,889,2.0,cot,35.0,152,2.0,3.9633078489445213e-05,4.519632274113611e-05,0.9959294792483763,0.0039856913503930665,0.9959294792483763
0,proper_tags,153, not,625,2.0,cot,36.0,153,2.0,2.962341423288866e-06,1.4981499604238349e-05,0.9871768233464985,0.012805232812473989,0.9871768233464985
0,proper_tags,154, for,395,2.0,cot,37.0,154,2.0,0.0002318762236623304,0.00012387721808895544,0.9207662431421814,0.07887800341606736,0.9207662431421814
0,proper_tags,155, an,448,2.0,cot,38.0,155,2.0,0.0001406360541543058,0.002300958782400548,0.9355364100437867,0.06202199511965854,0.9355364100437867
0,proper_tags,156, average,7848,2.0,cot,39.0,156,2.0,0.0009767960217859362,0.00011888445930878066,0.015972703884605526,0.9829316156342996,0.015972703884605526
0,proper_tags,157, conversation,15681,2.0,cot,40.0,157,2.0,0.001370334273962712,0.0003370971657173933,0.005434924956492507,0.9928576436038273,0.005434924956492507
0,proper_tags,158,.,13,2.0,cot,41.0,158,2.0,2.974913507784964e-06,3.124647977523239e-07,0.29802882471160713,0.7019678879100874,0.29802882471160713
0,proper_tags,159, I,357,2.0,cot,42.0,159,2.0,8.048517452152514e-10,1.0045994496822095e-09,0.9408762082327398,0.059123789957808925,0.9408762082327398
0,proper_tags,160, should,1757,2.0,cot,43.0,160,2.0,6.522043931318876e-10,2.7842488391524274e-10,0.9956758186318734,0.004324180437497212,0.9956758186318734
0,proper_tags,161, recommend,7013,2.0,cot,44.0,161,2.0,2.69765857925518e-09,1.1551376192884788e-09,0.9940125304467373,0.0059874657004662995,0.9940125304467373
0,proper_tags,162, computing,34349,2.0,cot,45.0,162,2.0,1.5596320456285408e-08,5.247649275332151e-10,0.003236350527186113,0.9967636333517285,0.003236350527186113
0,proper_tags,163, a,261,2.0,cot,46.0,163,2.0,5.0640205140032094e-05,5.989763018771265e-06,0.005522539450652092,0.994420830581189,0.005522539450652092
0,proper_tags,164, specified,10185,2.0,cot,47.0,164,2.0,2.809413902078743e-09,2.824869772202891e-10,0.023795540650182023,0.9762044562579172,0.023795540650182023
0,proper_tags,165, passage,26368,2.0,cot,48.0,165,2.0,5.359035814822381e-05,2.27421925402274e-05,0.0743150132651922,0.9256086541841192,0.0743150132651922
0,proper_tags,166, statistic,80778,2.0,cot,49.0,166,2.0,2.6428949572672433e-08,1.2977630181836608e-09,0.00019704034205644827,0.999802931931231,0.00019704034205644827
0,proper_tags,167, within,3518,2.0,cot,50.0,167,2.0,8.778752506910157e-07,1.1379240972964583e-07,0.0042789969294856145,0.995720011402854,0.0042789969294856145
0,proper_tags,168, each,2454,2.0,cot,51.0,168,2.0,6.14702845619619e-06,1.506365103171766e-06,0.009913389222209272,0.9900789573842315,0.009913389222209272
0,proper_tags,169, conversation,15681,2.0,cot,52.0,169,2.0,6.953305148605179e-05,3.0055446005663424e-05,0.007402695963425021,0.9924977155390834,0.007402695963425021
0,proper_tags,170, and,326,2.0,cot,53.0,170,2.0,6.47046740532449e-07,8.445106022986182e-08,0.0055889945182458186,0.9944102739839534,0.0055889945182458186
0,proper_tags,171, then,1815,2.0,cot,54.0,171,2.0,6.363117608341352e-07,6.506066793887941e-09,0.009661675130450121,0.9903376820517223,0.009661675130450121
0,proper_tags,172, averaging,89652,2.0,cot,55.0,172,2.0,5.721878804177023e-07,4.322234503733322e-09,0.006979810172490637,0.9930196133173945,0.006979810172490637
